,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
181,3 BHK Apartment for Sale in Nolambur Chennai,"85 Lac5,346 per sqft",1390 sqft,NAN,Ready to Move,3 out of 4,Resale,Unfurnished,North,NAN,Freehold,NAN,3,1,Garden/Park,NAN
182,3 BHK Apartment for Sale in Porur Gardens Chennai,"82 Lac7,069 per sqft",1150 sqft,NAN,Ready to Move,1 out of 3,New Property,Unfurnished,East,NAN,Freehold,"1 Covered,",2,1,"Garden/Park, Main Road",NAN
183,2 BHK Builder Floor for Sale in Velachery Chennai,"90 Lac11,180 per sqft",700 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,"1 Covered,",2,NAN,"Garden/Park, Main Road",NAN
184,2 BHK Builder Floor for Sale in Ayanavaram Chennai,"75 Lac7,653 per sqft",840 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,East,NAN,Leasehold,"1 Covered,",2,2,"Garden/Park, Main Road",NAN
185,2 BHK Apartment for Sale in Annanagar East Chennai,"1.50 Cr10,345 per sqft",1100 sqft,NAN,Ready to Move,3 out of 4,Resale,Semi-Furnished,North,NAN,Freehold,1 Covered,3,1,"Garden/Park, Main Road",NAN
186,4 BHK Apartment for Sale in Nungambakkam Chennai,"7 Cr21,212 per sqft",2800 sqft,NAN,Ready to Move,3 out of 5,New Property,Semi-Furnished,North,NAN,NAN,NAN,4,4,Main Road,NAN
187,3 BHK Apartment for Sale in Kilpauk Chennai,"3.20 Cr15,610 per sqft",2050 sqft,NAN,Ready to Move,3 out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,2,2,Main Road,NAN
188,3 BHK Apartment for Sale in Maduravoyal Chennai,"67 Lac4,662 per sqft",1250 sqft,NAN,Ready to Move,Ground out of 1,Resale,Unfurnished,East,NAN,Freehold,1 Covered,3,NAN,Garden/Park,NAN
189,2 BHK Apartment for Sale in Numbal Chennai,"40 Lac3,925 per sqft",650 sqft,NAN,Ready to Move,2 out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
190,2 BHK Apartment for Sale in Kovur Chennai,"45 Lac4,658 per sqft",880 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,North,NAN,Freehold,NAN,2,1,"Garden/Park, Main Road",NAN
191,2 BHK Apartment for Sale in mowlivakkam Chennai,"41 Lac4,293 per sqft",1155 sqft,NAN,Ready to Move,1 out of 1,Resale,Unfurnished,East,NAN,Freehold,"1 Covered,",2,1,Garden/Park,NAN
192,2 BHK Apartment for Sale in Ram Nagar Madipakkam Chennai,"55 Lac6,667 per sqft",790 sqft,NAN,Ready to Move,1 out of 2,Resale,Semi-Furnished,East,NAN,Freehold,"1 Covered,",2,1,"Garden/Park, Main Road",NAN
193,2 BHK Apartment for Sale in Bharathy Nagar T Nagar Chennai,"1 Cr8,929 per sqft",985 sqft,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,West,NAN,Freehold,NAN,2,1,Main Road,NAN
194,3 BHK Apartment for Sale in Sri Balaji Nagar Alaiamman Nagar Chennai,"90 Lac7,732 per sqft",1000 sqft,NAN,Ready to Move,2 out of 3,Resale,Unfurnished,North,NAN,Freehold,NAN,2,NAN,"Garden/Park, Main Road",NAN
195,3 BHK Apartment for Sale in Chromepet Chennai,"85 Lac7,798 per sqft",NAN,1090 sqft,Ready to Move,2 out of 2,Resale,Unfurnished,North,NAN,Freehold,NAN,2,1,NAN,NAN
196,3 BHK Apartment for Sale in Nungambakkam Chennai,"2.70 Cr11,250 per sqft",2000 sqft,NAN,Ready to Move,2 out of 4,Resale,Furnished,North,NAN,Freehold,1 Covered,3,1,Pool,NAN
197,2 BHK Apartment for Sale in Iyyappanthangal Chennai,"61 Lac6,237 per sqft",900 sqft,NAN,Ready to Move,2 out of 3,New Property,Unfurnished,West,NAN,Freehold,NAN,2,1,Main Road,NAN
198,3 BHK Apartment for Sale in Kamaraj Nagar Thiruvanmiyur Chennai,"1.70 Cr11,333 per sqft",1200 sqft,NAN,Ready to Move,Ground out of 2,Resale,Semi-Furnished,South,NAN,Freehold,1 Covered,3,1,Main Road,NAN
199,1 BHK Apartment for Sale in Chitlapakkam Chennai,32 Lac,609 sqft,NAN,Ready to Move,1 out of 1,Resale,Unfurnished,East,NAN,NAN,NAN,1,1,NAN,NAN
200,3 BHK Builder Floor for Sale in Kundrathur Chennai,"50 Lac4,167 per sqft",NAN,1200 sqft,Ready to Move,1 out of 3,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
201,1 BHK Apartment for Sale in Siruseri Chennai,"32.5 Lac5,603 per sqft",380 sqft,NAN,Ready to Move,8 out of 14,Resale,Semi-Furnished,North,NAN,Freehold,"1 Covered,",1,NAN,"Garden/Park, Pool, Main Road",NAN
202,2 BHK Apartment for Sale in Iyyappanthangal Chennai,"65 Lac5,471 per sqft",1008 sqft,NAN,Ready to Move,2 out of 3,New Property,Unfurnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
203,3 BHK Apartment for Sale in Avvai Shanmugam Salai Chennai,"2.65 Cr11,532 per sqft",2000 sqft,NAN,Ready to Move,3 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,3,3,"Garden/Park, Main Road",NAN
204,2 BHK Apartment for Sale in Choolaimedu Chennai,"52 Lac6,118 per sqft",650 sqft,NAN,Ready to Move,1 out of 2,Resale,Unfurnished,North,NAN,Freehold,NAN,2,NAN,Garden/Park,NAN
205,2 BHK Apartment for Sale in Mylapore Chennai,"1.85 Cr17,290 per sqft",950 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,3,"Garden/Park, Main Road",NAN
206,2 BHK Builder Floor for Sale in Pallavaram Chennai,"35 Lac5,224 per sqft",470 sqft,NAN,Ready to Move,2 out of 3,Resale,Semi-Furnished,East,NAN,Freehold,"1 Covered,",1,NAN,"Garden/Park, Main Road",NAN
207,4 BHK Apartment for Sale in Kilpauk Chennai,"2.60 Cr12,381 per sqft",1900 sqft,NAN,Ready to Move,Ground out of 4,Resale,Semi-Furnished,East,NAN,Freehold,"1 Covered,",4,2,"Garden/Park, Main Road",NAN
208,2 BHK Apartment for Sale in Sembakkam Chennai,"43 Lac3,759 per sqft",1000 sqft,NAN,Ready to Move,2 out of 3,Resale,Semi-Furnished,East,NAN,NAN,"1 Covered,",2,1,"Garden/Park, Main Road",NAN
209,2 BHK Apartment for Sale in Besant Nagar Chennai,"1.55 Cr13,102 per sqft",1000 sqft,NAN,Ready to Move,3 out of 4,Resale,Semi-Furnished,North,NAN,Freehold,"1 Covered,",2,NAN,"Garden/Park, Main Road",NAN
210,3 BHK Apartment for Sale in Velachery West Chennai,"80 Lac6,628 per sqft",900 sqft,NAN,Ready to Move,1 out of 1,Resale,Semi-Furnished,North,NAN,Freehold,1 Covered,2,NAN,"Garden/Park, Main Road",NAN
211,2 BHK Apartment for Sale in Nungambakkam Chennai,"2.20 Cr17,558 per sqft",1000 sqft,NAN,Ready to Move,1 out of 4,New Property,Semi-Furnished,East,NAN,Freehold,"1 Covered,",2,2,"Garden/Park, Main Road",NAN
212,2 BHK Apartment for Sale in Urapakkam Chennai,"30 Lac4,688 per sqft",440 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,East,NAN,Freehold,"1 Covered,",2,1,NAN,NAN
213,2 BHK Builder Floor for Sale in Sadasiva Nagar Madipakkam Chennai,"62 Lac6,695 per sqft",726 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,North,NAN,Freehold,"1 Covered,",2,1,"Garden/Park, Main Road",NAN
214,2 BHK Apartment for Sale in Kolathur Chennai,58 Lac,739 sqft,NAN,Ready to Move,2 out of 3,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,2,Garden/Park,NAN
215,1 BHK Apartment for Sale in Perambur Chennai,"30 Lac5,814 per sqft",380 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,East,NAN,Freehold,NAN,1,NAN,"Garden/Park, Main Road",NAN
216,2 BHK Apartment for Sale in Periyarnagar Chennai,"95 Lac8,225 per sqft",1000 sqft,NAN,Ready to Move,1 out of 2,Resale,Semi-Furnished,South,NAN,Freehold,NAN,2,1,Garden/Park,NAN
217,2 BHK Apartment for Sale in AGS Colony Mugalivakkam Chennai,"80 Lac6,426 per sqft",1045 sqft,NAN,Ready to Move,1 out of 2,Resale,Semi-Furnished,North,NAN,Freehold,NAN,2,2,Main Road,NAN
218,2 BHK Apartment for Sale in Palaniyappa Nagar Banu Nagar Chennai,"37 Lac5,873 per sqft",359 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,East,NAN,Freehold,4 Covered,2,NAN,Garden/Park,NAN
219,4 BHK Apartment for Sale in Vepery Chennai,"2.85 Cr11,875 per sqft",2100 sqft,NAN,Ready to Move,2 out of 3,Resale,Semi-Furnished,East,NAN,Freehold,NAN,4,1,Main Road,NAN
220,2 BHK Apartment for Sale in Mugalivakkam Chennai,"65 Lac7,454 per sqft",772 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,South,NAN,Freehold,NAN,2,1,"Garden/Park, Main Road",NAN
221,2 BHK Apartment for Sale in Guduvancheri Chennai,"41 Lac5,081 per sqft",660 sqft,NAN,Ready to Move,2 out of 3,Resale,Semi-Furnished,North,NAN,Freehold,"1 Covered,",2,1,"Garden/Park, Main Road",NAN
222,1 BHK Apartment for Sale in Padi Chennai,"54 Lac8,504 per sqft",560 sqft,NAN,Ready to Move,1 out of 2,Resale,Semi-Furnished,East,NAN,Freehold,NAN,1,1,Main Road,NAN
223,3 BHK Apartment for Sale in Nungambakkam Chennai,"3 Cr16,456 per sqft",1470 sqft,NAN,Ready to Move,1 out of 3,New Property,Unfurnished,West,NAN,Freehold,1 Covered,3,2,Garden/Park,NAN
224,2 BHK Builder Floor for Sale in Rajas Garden Chennai,"60 Lac5,455 per sqft",900 sqft,NAN,Ready to Move,2 out of 3,Resale,Semi-Furnished,North,NAN,Freehold,1 Covered,1,2,Main Road,NAN
225,2 BHK Apartment for Sale in Varadharajapuram Chennai,"49.3 Lac5,000 per sqft",786 sqft,NAN,Ready to Move,1 out of 2,New Property,Unfurnished,North,NAN,Freehold,NAN,2,1,"Garden/Park, Main Road",NAN
226,3 BHK Builder Floor for Sale in Meenambakkam Chennai,"70 Lac5,185 per sqft",NAN,1350 sqft,Ready to Move,Ground out of 2,Resale,Unfurnished,NAN,NAN,NAN,1 Open,2,NAN,NAN,NAN
227,2 BHK Builder Floor for Sale in West Mambalam Chennai,"60 Lac8,571 per sqft",NAN,700 sqft,Ready to Move,1 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
228,2 BHK Apartment for Sale in Madipakkam Chennai,"30 Lac3,896 per sqft",NAN,770 sqft,NAN,1 out of 1,Resale,Unfurnished,South,NAN,Freehold,NAN,2,1,NAN,NAN
229,2 BHK Apartment for Sale in Perungalathur Chennai,"45 Lac5,294 per sqft",630 sqft,NAN,NAN,2 out of 6,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
230,3 BHK Apartment for Sale in Purasaiwakkam Chennai,"2 Cr16,667 per sqft",NAN,1200 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,NAN,NAN,Freehold,NAN,3,3,NAN,NAN
231,2 BHK Apartment for Sale in Pazhavanthangal Chennai,"1.98 Cr22,222 per sqft",NAN,891 sqft,Ready to Move,1 out of 1,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
232,2 BHK Builder Floor for Sale in Perungudi Chennai,"59 Lac5,900 per sqft",NAN,1000 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
233,1 BHK Apartment for Sale in Vinayakapuram Lakshmipuram Chennai,"21 Lac4,200 per sqft",474 sqft,NAN,Ready to Move,Ground out of 2,Resale,Unfurnished,East,NAN,Freehold,NAN,1,NAN,NAN,NAN
234,3 BHK Apartment for Sale in Korattur Chennai,"1.50 Cr8,671 per sqft",333 sqft,NAN,Ready to Move,1 out of 3,Resale,Furnished,NAN,NAN,NAN,NAN,3,2,NAN,NAN
235,3 BHK Builder Floor for Sale in Nandanam Chennai,"3 Cr14,535 per sqft",NAN,2064 sqft,Ready to Move,1 out of 2,Resale,Unfurnished,South - East,NAN,Freehold,NAN,3,2,Main Road,NAN
236,2 BHK Builder Floor for Sale in Erukkancheri Chennai,"42 Lac5,833 per sqft",720 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,South,NAN,Freehold,NAN,2,2,Main Road,NAN
237,3 BHK Apartment for Sale in Padur Chennai,"79 Lac5,623 per sqft",980 sqft,NAN,Ready to Move,1 out of 5,Resale,Semi-Furnished,North - East,NAN,Freehold,1 Covered,3,2,Main Road,NAN
238,4 BHK Apartment for Sale in Nungambakkam Chennai,"7 Cr22,222 per sqft",2850 sqft,NAN,NAN,1 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,4,1,Main Road,Poss. by Aug '25
239,2 BHK Builder Floor for Sale in Zamin Pallavaram Chennai,"48 Lac6,400 per sqft",820 sqft,NAN,NAN,2,Resale,Semi-Furnished,NAN,NAN,NAN,1 Covered,2,2,NAN,NAN
240,3 BHK Apartment for Sale in Thirumazhisai Chennai,"46.9 Lac4,412 per sqft",949 sqft,NAN,NAN,4 out of 14,New Property,Unfurnished,East,NAN,Freehold,2 Covered,3,2,"Garden/Park, Pool, Main Road",Poss. by Dec '24
241,3 BHK Apartment for Sale in Anna Nagar West Chennai,"3.40 Cr18,000 per sqft",NAN,1891 sqft,NAN,3 out of 9,New Property,Unfurnished,East,NAN,Freehold,1 Covered,3,1,Main Road,Poss. by Dec '25
242,Studio Apartment for Sale in Guduvancherry Chennai,"20.7 Lac3,999 per sqft",403 sqft,NAN,NAN,2 out of 5,New Property,Semi-Furnished,East,NAN,Freehold,NAN,1,1,"Garden/Park, Main Road",Poss. by Dec '25
243,2 BHK Apartment for Sale in Thoraipakkam Chennai,"57 Lac6,500 per sqft",621 sqft,NAN,Ready to Move,3 out of 3,New Property,Semi-Furnished,North,NAN,Freehold,1 Covered,2,1,Main Road,NAN
