,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
1183,2 BHK Apartment for Sale in Chandra Layout Bangalore,"58 Lac5,800 per sqft",900 sqft,NAN,Ready to Move,1 out of 3,Resale,Furnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
1184,3 BHK Apartment for Sale in Vijayanagar Bangalore,"2.10 Cr10,000 per sqft",1950 sqft,NAN,Ready to Move,1 out of 3,New Property,Unfurnished,East,NAN,Freehold,NAN,3,2,Main Road,NAN
1185,1 BHK Apartment for Sale in bda rajarajeshwari nagar Bangalore,25 Lac,400 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,1,NAN,NAN
1186,2 BHK Apartment for Sale in Huvinayakanahalli Bangalore,"70 Lac7,463 per sqft",600 sqft,NAN,Ready to Move,4 out of 23,New Property,Unfurnished,North,NAN,Freehold,NAN,2,2,Garden/Park,NAN
1187,3 BHK Apartment for Sale in Shivaji Nagar Bangalore,"1.50 Cr12,000 per sqft",1250 sqft,NAN,Ready to Move,1 out of 4,Resale,Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
1188,3 BHK Apartment for Sale in Mallasandra Bangalore,"1.90 Cr10,870 per sqft",1350 sqft,NAN,NAN,6 out of 20,Resale,Unfurnished,North,NAN,Freehold,1 Covered,3,2,"Pool, Garden/Park, Main Road",Poss. by Mar '25
1189,3 BHK Apartment for Sale in Anekal Bangalore,"1.80 Cr9,444 per sqft",1630 sqft,NAN,NAN,20 out of 25,Resale,Unfurnished,East,NAN,Freehold,1 Covered,3,2,NAN,Poss. by Dec '27
1190,2 BHK Apartment for Sale in Anandnagar Hebbal Bangalore,"1.40 Cr9,655 per sqft",NAN,1450 sqft,Ready to Move,8 out of 21,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,2,"Garden/Park, Pool",NAN
1191,3 BHK Apartment for Sale in Yelahanka New Town Bangalore,"1.50 Cr8,333 per sqft",1775 sqft,NAN,Ready to Move,1 out of 6,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,2,NAN,NAN
1192,1 BHK Apartment for Sale in Kengeri Bangalore,"42 Lac6,512 per sqft",600 sqft,NAN,Ready to Move,1 out of 5,Resale,Furnished,NAN,NAN,NAN,"1 Covered,",1,2,"Garden/Park, Main Road",NAN
1193,2 BHK Apartment for Sale in Annasandrapalya Extension Bangalore,"50 Lac5,319 per sqft",800 sqft,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,West,NAN,Freehold,1 Covered,2,NAN,Main Road,NAN
1194,3 BHK Builder Floor for Sale in Naagarabhaavi Bangalore,"89 Lac6,138 per sqft",NAN,1450 sqft,Ready to Move,4 out of 5,Resale,Furnished,North - East,NAN,Freehold,1 Covered,2,2,Main Road,NAN
1195,3 BHK Apartment for Sale in Bhoopasandra Bangalore,"2.30 Cr12,241 per sqft",1600 sqft,NAN,Ready to Move,Ground out of 3,Resale,Unfurnished,East,NAN,Freehold,NAN,3,2,"Garden/Park, Pool, Main Road",NAN
1196,3 BHK Apartment for Sale in Kanakapura Road Bangalore,"1.08 Cr8,612 per sqft",NAN,1254 sqft,Ready to Move,2 out of 14,Resale,Unfurnished,West,NAN,Freehold,NAN,2,1,Garden/Park,NAN
1197,"1 BHK Apartment for Sale in Brigade Metropolis, Mahadevapura Bangalore","2.10 Cr16,279 per sqft",NAN,1290 sqft,Ready to Move,3 out of 19,Resale,NAN,East,NAN,Freehold,NAN,2,3,Garden/Park,NAN
1198,2 BHK Apartment for Sale in Electronic City Bangalore,"65 Lac5,293 per sqft",1100 sqft,NAN,Ready to Move,Ground out of 12,Resale,Semi-Furnished,North - West,NAN,Freehold,2 Covered,2,NAN,"Garden/Park, Main Road",NAN
1199,3 BHK Apartment for Sale in Kanakapura Road Bangalore,"1.27 Cr8,610 per sqft",1031 sqft,NAN,Ready to Move,11 out of 14,Resale,Unfurnished,West,NAN,Freehold,1 Covered,3,1,"Garden/Park, Main Road",NAN
1200,2 BHK Apartment for Sale in Raghavendra Nagar Kalkere Bangalore,"74 Lac6,727 per sqft",1066 sqft,NAN,Ready to Move,5 out of 5,Resale,Unfurnished,North,NAN,Freehold,NAN,2,2,Main Road,NAN
1201,2 BHK Builder Floor for Sale in Electronic City Bangalore,"35 Lac5,036 per sqft",NAN,695 sqft,Ready to Move,1 out of 5,Resale,Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1202,2 BHK Apartment for Sale in Chandra Layout Bangalore,"50 Lac4,762 per sqft",NAN,1050 sqft,Ready to Move,1 out of 5,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,3,Main Road,NAN
1203,2 BHK Apartment for Sale in Raghuvanahalli Bangalore City Municipal Corporation Layout Bangalore,"95 Lac7,923 per sqft",1080 sqft,NAN,Ready to Move,12 out of 20,Resale,Unfurnished,West,NAN,Freehold,NAN,2,2,NAN,NAN
1204,2 BHK Apartment for Sale in Panathur Bangalore,"1.95 Cr14,244 per sqft",1050 sqft,NAN,Ready to Move,2 out of 8,Resale,Furnished,West,NAN,Freehold,1 Covered,2,2,"Garden/Park, Pool",NAN
1205,6 BHK Apartment for Sale in Bannerghatta Main Road Bangalore,"1.90 Cr6,529 per sqft",2500 sqft,NAN,Ready to Move,3 out of 3,Resale,Unfurnished,South,NAN,NAN,NAN,4,3,"Garden/Park, Main Road",NAN
1206,"4 BHK Apartment for Sale in Nallurhalli, Whitefield, Borewell Road Bangalore","2.60 Cr12,683 per sqft",1573 sqft,NAN,Ready to Move,14 out of 14,Resale,Furnished,North,NAN,Freehold,2 Covered,3,3,Main Road,NAN
1207,3 BHK Apartment for Sale in Padmanabhanagar Bangalore,"1.20 Cr7,500 per sqft",1504 sqft,NAN,Ready to Move,3 out of 3,Resale,Unfurnished,East,NAN,Freehold,NAN,2,4,Main Road,NAN
1208,3 BHK Apartment for Sale in S K Garden Bangalore,"1 Cr6,897 per sqft",1300 sqft,NAN,Ready to Move,4 out of 6,Resale,Unfurnished,East,NAN,Freehold,1 Covered,3,1,"Garden/Park, Main Road",NAN
1209,2 BHK Apartment for Sale in Raghuvanahalli Bangalore City Municipal Corporation Layout Bangalore,"1.65 Cr11,661 per sqft",NAN,1415 sqft,Ready to Move,10 out of 13,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,"Pool, Garden/Park",NAN
1210,3 BHK Apartment for Sale in Block 1st HRBR Layout Bangalore,"1.02 Cr6,480 per sqft",NAN,1574 sqft,Ready to Move,1 out of 4,Resale,Unfurnished,East,NAN,Freehold,6 Open,3,NAN,NAN,NAN
1211,2 BHK Apartment for Sale in Malleshwaram Bangalore,"1.30 Cr10,906 per sqft",982 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,North,NAN,NAN,NAN,2,1,Main Road,NAN
1212,2 BHK Apartment for Sale in Naagarabhaavi Bangalore,"75 Lac7,500 per sqft",900 sqft,NAN,Ready to Move,4 out of 4,Resale,Furnished,South,NAN,Freehold,2 Covered,2,NAN,NAN,NAN
1213,2 BHK Apartment for Sale in Nayanda Halli Bangalore,"65 Lac6,019 per sqft",NAN,1080 sqft,NAN,3 out of 6,Resale,Furnished,NAN,NAN,Freehold,1 Covered,2,1,NAN,NAN
1214,4 BHK Apartment for Sale in Murgesh Pallya Bangalore,"3.20 Cr10,031 per sqft",NAN,3190 sqft,Ready to Move,4 out of 7,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,4,1,NAN,NAN
1215,3 BHK Apartment for Sale in Phase 1 Electronics City Bangalore,"1.10 Cr7,591 per sqft",1100 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,West,NAN,Freehold,NAN,3,2,Garden/Park,NAN
1216,3 BHK Apartment for Sale in Narayanapura Bangalore,1.50 Cr,1445 sqft,NAN,Ready to Move,12 out of 17,Resale,Unfurnished,East,NAN,Freehold,1 Covered,3,1,"Pool, Garden/Park",NAN
1217,"3 BHK Builder Floor for Sale in Doddakallasandra, Konanakunte Bangalore","1.50 Cr6,818 per sqft",NAN,2200 sqft,NAN,4 out of 4,Resale,Unfurnished,East,NAN,Freehold,1 Covered,3,2,Main Road,NAN
1218,3 BHK Apartment for Sale in T Dasarahalli Bangalore,"1.10 Cr6,667 per sqft",1550 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,North,NAN,Freehold,NAN,3,2,Main Road,NAN
1219,2 BHK Apartment for Sale in Gunjur Bangalore,"1.69 Cr13,898 per sqft",855 sqft,NAN,Ready to Move,18 out of 28,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",NAN
1220,3 BHK Apartment for Sale in Sonnenahalli Kengeri Satellite Town Bangalore,"86.5 Lac5,274 per sqft",NAN,1640 sqft,Ready to Move,2 out of 5,New Property,Furnished,North,NAN,Freehold,NAN,2,2,NAN,NAN
1221,2 BHK Apartment for Sale in Mysore Road Bangalore,"62 Lac7,022 per sqft",623 sqft,NAN,Ready to Move,10 out of 12,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,NAN,NAN
1222,3 BHK Apartment for Sale in Kengeri Bangalore,"1.10 Cr6,984 per sqft",NAN,1575 sqft,Ready to Move,1 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,2,NAN,NAN
1223,3 BHK Apartment for Sale in Seegehalli Krishnarajapura Bangalore,"74 Lac5,481 per sqft",1350 sqft,NAN,Ready to Move,1 out of 4,Resale,Unfurnished,East,NAN,NAN,NAN,2,1,NAN,NAN
1224,3 BHK Apartment for Sale in sobha city Bangalore,"1.90 Cr9,095 per sqft",1600 sqft,NAN,Ready to Move,20 out of 23,Resale,Unfurnished,East,NAN,Freehold,NAN,3,1,NAN,NAN
1225,2 BHK Apartment for Sale in Aswath Nagar Bangalore,"1.25 Cr13,889 per sqft",NAN,900 sqft,Ready to Move,4 out of 5,Resale,Semi-Furnished,North,NAN,Freehold,1 Covered,2,1,NAN,NAN
1226,2 BHK Apartment for Sale in Electronic City Bangalore,75 Lac,1150 sqft,NAN,Ready to Move,3 out of 4,Resale,Unfurnished,East,NAN,NAN,NAN,2,1,Garden/Park,NAN
1227,3 BHK Apartment for Sale in Kumbalgodu Bangalore,"86 Lac5,029 per sqft",NAN,1710 sqft,Ready to Move,10 out of 20,New Property,Semi-Furnished,NAN,NAN,NAN,NAN,3,2,NAN,NAN
1228,2 BHK Apartment for Sale in Tumkur Road Bangalore,40 Lac,640 sqft,NAN,Ready to Move,5 out of 14,Resale,Unfurnished,East,NAN,Freehold,1 Covered,1,1,Garden/Park,NAN
1229,2 BHK Apartment for Sale in Banashankari Bangalore,"1.25 Cr8,993 per sqft",NAN,1390 sqft,Ready to Move,3 out of 30,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,"Garden/Park, Pool, Main Road",NAN
1230,3 BHK Apartment for Sale in HSR Extension Bangalore,"1.25 Cr8,051 per sqft",1200 sqft,NAN,NAN,3 out of 4,Resale,Unfurnished,East,NAN,Freehold,"1 Covered,",2,2,"Garden/Park, Pool",Poss. by Dec '25
1231,3 BHK Apartment for Sale in Block 5th HBR Layout Bangalore,"97 Lac7,626 per sqft",1300 sqft,NAN,Ready to Move,3 out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
1232,2 BHK Apartment for Sale in Banashankari Bangalore,"1 Cr8,333 per sqft",650 sqft,NAN,Ready to Move,Ground out of 1,Resale,Unfurnished,North - West,NAN,Freehold,NAN,2,1,"Garden/Park, Main Road",NAN
1233,3 BHK Apartment for Sale in Dollars Colony Stage 2nd RMV Bangalore,"5.50 Cr17,742 per sqft",2480 sqft,NAN,NAN,3 out of 4,Resale,Unfurnished,East,NAN,Freehold,2 Covered,4,4,Main Road,Poss. by Jun '25
1234,3 BHK Apartment for Sale in Srinidhi Layout Vidyaranyapura Bangalore,"75 Lac6,000 per sqft",1000 sqft,NAN,NAN,Ground out of 4,Resale,Unfurnished,East,NAN,Power Of Attorney,8 Covered,2,1,Main Road,Poss. by Jan '25
1235,2 BHK Apartment for Sale in Bagalur Main Road Bangalore,"80 Lac10,063 per sqft",NAN,795 sqft,Ready to Move,19 out of 21,Resale,Unfurnished,North,NAN,Freehold,NAN,2,1,"Pool, Garden/Park, Main Road",NAN
1236,"3 BHK Apartment for Sale in Bellandur, Outer Ring Road Bangalore","1.08 Cr6,374 per sqft",1186 sqft,NAN,Ready to Move,1 out of 4,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,2,"Garden/Park, Pool, Main Road",NAN
1237,"2 BHK Apartment for Sale in Thyagaraja Nagar, Basavanagudi Bangalore","1.10 Cr8,800 per sqft",925 sqft,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,2,Main Road,NAN
1238,"2 BHK Apartment for Sale in Jalahalli, Jalahalli, Outer Ring Road Bangalore","75 Lac6,522 per sqft",900 sqft,NAN,Ready to Move,3 out of 4,Resale,Semi-Furnished,North - East,NAN,Freehold,"1 Covered,",2,2,"Garden/Park, Main Road",NAN
1239,5 BHK Penthouse for Sale in Vijayanagar Bangalore,"2.60 Cr13,978 per sqft",1700 sqft,NAN,Ready to Move,4 out of 5,Resale,Semi-Furnished,North - East,NAN,Freehold,NAN,4,NAN,NAN,NAN
1240,2 BHK Apartment for Sale in Rayasandra Bangalore,"70 Lac6,573 per sqft",800 sqft,NAN,Ready to Move,2 out of 4,Resale,Furnished,North,NAN,Power Of Attorney,1 Covered,2,2,Garden/Park,NAN
1241,3 BHK Apartment for Sale in Byatarayanapura Bangalore,"85 Lac5,102 per sqft",1332 sqft,NAN,NAN,3 out of 3,Resale,Furnished,North,NAN,Freehold,NAN,2,4,"Garden/Park, Pool",NAN
1242,"3 BHK Builder Floor for Sale in Williams Town, Benson Town Bangalore","1.30 Cr7,222 per sqft",1200 sqft,NAN,Ready to Move,3 out of 5,Resale,Unfurnished,North,NAN,Freehold,NAN,2,1,Garden/Park,NAN
1243,"2 BHK Apartment for Sale in Yelachenahalli, Kumaraswamy Layout, Kanakapura Road Bangalore","48 Lac5,053 per sqft",NAN,950 sqft,Ready to Move,Ground out of 4,Resale,Semi-Furnished,West,NAN,Freehold,1 Covered,2,NAN,NAN,NAN
1244,2 BHK Apartment for Sale in Hsr Layout Bangalore,"1.08 Cr8,932 per sqft",848 sqft,NAN,NAN,3 out of 4,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Mar '26
1245,"3 BHK Apartment for Sale in Richmond Town, Richmond Town Bangalore","2.88 Cr17,386 per sqft",1420 sqft,NAN,NAN,Ground out of 5,New Property,Unfurnished,South,NAN,Freehold,NAN,3,3,"Main Road, Garden/Park",Poss. by Mar '25
1246,"3 BHK Apartment for Sale in Jayamahal Extension, Jayamahal Bangalore",2 Cr,2000 sqft,NAN,Ready to Move,1 out of 4,Other,Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
1247,4 BHK Apartment for Sale in Jayanagar Bangalore,"6.90 Cr16,715 per sqft",3925 sqft,NAN,Ready to Move,6 out of 12,Resale,Unfurnished,East,NAN,Freehold,NAN,4,3,"Garden/Park, Pool",NAN
1248,2 BHK Apartment for Sale in Jayanagar Bangalore,"1.31 Cr12,818 per sqft",NAN,1022 sqft,Ready to Move,1 out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,NAN,NAN
1249,"2 BHK Apartment for Sale in Bellandur, Outer Ring Road Bangalore","1.60 Cr10,146 per sqft",1400 sqft,NAN,Ready to Move,8 out of 8,Resale,Semi-Furnished,South - East,NAN,Freehold,2 Covered,2,4,"Garden/Park, Pool",NAN
1250,"3 BHK Apartment for Sale in Nanjundeswara Layout, J P Nagar Bangalore","3 Cr12,000 per sqft",2100 sqft,NAN,Ready to Move,1 out of 5,Resale,Semi-Furnished,East,NAN,Freehold,"1 Covered,",3,3,Main Road,NAN
1251,"3 BHK Apartment for Sale in Bellandur, Outer Ring Road Bangalore","3.25 Cr14,977 per sqft",2000 sqft,NAN,Ready to Move,1 out of 12,Resale,Semi-Furnished,East,NAN,Freehold,2 Covered,3,2,"Garden/Park, Pool, Main Road",NAN
1252,2 BHK Apartment for Sale in Varthur Bangalore,"1.15 Cr8,110 per sqft",914 sqft,NAN,NAN,2 out of 5,Resale,Unfurnished,North,NAN,Freehold,1 Covered,2,2,Garden/Park,Poss. by Aug '24
1253,2 BHK Apartment for Sale in Bagaluru Bangalore,"80 Lac8,850 per sqft",NAN,904 sqft,NAN,Ground out of 28,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,NAN,Poss. by Mar '25
1254,2 BHK Apartment for Sale in Chikkalasandra Bangalore,"58 Lac5,421 per sqft",1070 sqft,NAN,Ready to Move,2 out of 5,Resale,Unfurnished,North,NAN,Freehold,NAN,2,3,Main Road,NAN
1255,1 BHK Apartment for Sale in Phase 2 Electronic City Bangalore,29 Lac,500 sqft,NAN,Ready to Move,2 out of 5,Resale,Unfurnished,North,NAN,Freehold,NAN,1,1,"Garden/Park, Main Road",NAN
1256,"3 BHK Builder Floor for Sale in Tasker Town, Shivaji Nagar Bangalore","95 Lac7,917 per sqft",NAN,1200 sqft,Ready to Move,Ground out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1257,2 BHK Apartment for Sale in RR Nagar Bangalore,"75 Lac6,271 per sqft",NAN,1196 sqft,Ready to Move,4 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
1258,2 BHK Apartment for Sale in Hbr Layout Bangalore,"68 Lac6,182 per sqft",900 sqft,NAN,Ready to Move,3 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1259,2 BHK Apartment for Sale in Phase 2 Ananth Nagar Bangalore,"49 Lac5,158 per sqft",950 sqft,NAN,Ready to Move,3 out of 4,Resale,Furnished,North,NAN,NAN,NAN,2,NAN,Main Road,NAN
1260,3 BHK Apartment for Sale in Kengeri Bangalore,"70 Lac5,833 per sqft",1083 sqft,NAN,Ready to Move,8 out of 12,Resale,Furnished,North - East,NAN,Freehold,NAN,2,1,"Garden/Park, Pool, Main Road",NAN
1261,3 BHK Builder Floor for Sale in Koramangala Bangalore,"2.98 Cr17,427 per sqft",NAN,1710 sqft,Ready to Move,3 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
1262,3 BHK Apartment for Sale in Arehalli Uttarahalli Hobli Bangalore,"1.40 Cr8,615 per sqft",1355 sqft,NAN,Ready to Move,1 out of 4,Resale,Furnished,South -West,NAN,Freehold,NAN,2,2,"Garden/Park, Pool, Main Road",NAN
1263,2 BHK Builder Floor for Sale in Uttarahalli Hobli Bangalore,"42 Lac3,621 per sqft",1100 sqft,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,2,Main Road,NAN
1264,2 BHK Builder Floor for Sale in Kasturi Nagar Bangalore,"68 Lac6,476 per sqft",840 sqft,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,1,Garden/Park,NAN
1265,"2 BHK Apartment for Sale in Tasker Town, Shivaji Nagar Bangalore","1.25 Cr10,531 per sqft",NAN,1187 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1266,2 BHK Apartment for Sale in Block 8 Jaya Nagar Bangalore,"80 Lac10,811 per sqft",NAN,740 sqft,Ready to Move,4 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,NAN,Main Road,NAN
1267,1 BHK Apartment for Sale in Janankshi Layout Bangalore,"26 Lac5,652 per sqft",NAN,460 sqft,Ready to Move,3 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1268,2 BHK Apartment for Sale in AECS Layout Sanjayanagara Bangalore,"75 Lac5,593 per sqft",822 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,West,NAN,Freehold,"1 Covered,",2,NAN,"Garden/Park, Main Road",NAN
1269,3 BHK Builder Floor for Sale in Electronic City Bangalore,"45 Lac3,502 per sqft",NAN,1285 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
1270,"2 BHK Apartment for Sale in Bikasipura, kanakapura Road Bangalore","80 Lac5,351 per sqft",1425 sqft,NAN,Ready to Move,1 out of 3,Resale,Furnished,North - East,NAN,Freehold,NAN,2,NAN,NAN,NAN
1271,4 BHK Apartment for Sale in Hebbal Bangalore,"5.50 Cr16,820 per sqft",NAN,3270 sqft,Ready to Move,2 out of 40,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1272,"2 BHK Apartment for Sale in Doddakallasandra, Konanakunte Bangalore","60 Lac5,455 per sqft",950 sqft,NAN,Ready to Move,3 out of 3,Resale,Semi-Furnished,West,NAN,Freehold,"1 Covered,",2,2,"Garden/Park, Main Road",NAN
1273,2 BHK Apartment for Sale in Sector A Byatarayanapura Bangalore,"75 Lac6,000 per sqft",1150 sqft,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,3,NAN,NAN
1274,3 BHK Apartment for Sale in Binnipete Bangalore,"1.70 Cr8,929 per sqft",NAN,1904 sqft,Ready to Move,2 out of 18,Resale,Semi-Furnished,North,NAN,Freehold,1 Covered,3,NAN,"Pool, Garden/Park",NAN
1275,1 BHK Apartment for Sale in Bagaluru Bangalore,"56 Lac8,805 per sqft",416 sqft,NAN,Ready to Move,21 out of 21,Other,Unfurnished,East,NAN,Freehold,1 Covered,1,1,Garden/Park,NAN
1276,2 BHK Apartment for Sale in Hoodi Main Road Bangalore,"1.10 Cr8,800 per sqft",1050 sqft,NAN,Ready to Move,11 out of 14,Resale,Semi-Furnished,North,NAN,Freehold,1 Covered,2,2,Garden/Park,NAN
1277,4 BHK Apartment for Sale in Banashankari Bangalore,"3.60 Cr11,232 per sqft",NAN,3205 sqft,Ready to Move,9 out of 9,Resale,Semi-Furnished,North - East,NAN,Freehold,2 Covered,5,NAN,NAN,NAN
1278,2 BHK Apartment for Sale in Vinayak Nagar Vidyaranyapura Bangalore,"65 Lac5,909 per sqft",1040 sqft,NAN,Ready to Move,Ground out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
1279,2 BHK Apartment for Sale in Marsur Bangalore,"19.9 Lac3,980 per sqft",NAN,500 sqft,Ready to Move,Upper Basement out of 8,Resale,Semi-Furnished,South -West,NAN,Freehold,1 Open,1,1,"Pool, Garden/Park",NAN
1280,2 BHK Builder Floor for Sale in Phase 1 Electronics City Bangalore,"50 Lac4,444 per sqft",800 sqft,NAN,Ready to Move,1 out of 1,Resale,Semi-Furnished,North,NAN,Freehold,2 Covered,2,1,"Garden/Park, Main Road",NAN
1281,"3 BHK Builder Floor for Sale in Gokula Extension, Mathikere, Outer Ring Road Bangalore","73 Lac4,867 per sqft",NAN,1500 sqft,Ready to Move,2 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1282,2 BHK Builder Floor for Sale in Naagarabhaavi Bangalore,"75 Lac7,845 per sqft",285 sqft,NAN,Ready to Move,Ground out of 3,Resale,Furnished,East,NAN,Freehold,"1 Covered,",2,1,"Garden/Park, Main Road",NAN
1283,"3 BHK Apartment for Sale in Dodda Nekkundi Extension, Kartik Nagar, Outer Ring Road Bangalore","2.78 Cr16,421 per sqft",1270 sqft,NAN,Ready to Move,12 out of 14,Resale,Semi-Furnished,South,NAN,Freehold,1 Covered,3,1,"Garden/Park, Pool, Main Road",NAN
1284,2 BHK Apartment for Sale in Annapoorneshwari Nagar Bangalore,"62 Lac5,536 per sqft",960 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,"Garden/Park, Main Road",NAN
1285,2 BHK Apartment for Sale in Phase 7 JP Nagar Bangalore,65 Lac,1020 sqft,NAN,Ready to Move,3 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
1286,"3 BHK Builder Floor for Sale in Isro Layout, Kumaraswamy Layout Bangalore","1.20 Cr8,824 per sqft",NAN,1360 sqft,Ready to Move,4 out of 4,Resale,Furnished,NAN,NAN,NAN,2 Covered,2,NAN,NAN,NAN
1287,"2 BHK Builder Floor for Sale in Doddakallasandra, Konanakunte Bangalore","48 Lac4,259 per sqft",NAN,1127 sqft,Ready to Move,1 out of 4,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1288,2 BHK Apartment for Sale in Basavanagara Bangalore,"40 Lac4,000 per sqft",800 sqft,NAN,Ready to Move,3 out of 5,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,1,"Garden/Park, Main Road",NAN
1289,4 BHK Apartment for Sale in SR Krishnappa Garden Bangalore,"2.05 Cr8,008 per sqft",2400 sqft,NAN,Ready to Move,4 out of 5,New Property,Semi-Furnished,South - East,NAN,Power Of Attorney,NAN,4,2,Main Road,NAN
1290,3 BHK Apartment for Sale in Hennur Main Road Bangalore,"3 Cr12,453 per sqft",1460 sqft,NAN,NAN,16 out of 35,Resale,Unfurnished,East,NAN,Freehold,2 Covered,3,2,Garden/Park,Poss. by Feb '25
1291,2 BHK Apartment for Sale in Vijayanagar Bangalore,"1 Cr8,673 per sqft",NAN,1153 sqft,Ready to Move,3 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1292,1 BHK Apartment for Sale in Whitefield Bangalore,"70 Lac11,570 per sqft",NAN,605 sqft,NAN,23 out of 27,Resale,Unfurnished,East,NAN,Freehold,1 Covered,1,1,Main Road,Poss. by Dec '26
1293,1 BHK Apartment for Sale in Chandapura Bangalore,"25 Lac4,132 per sqft",600 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,1,1,Main Road,NAN
1294,3 BHK Apartment for Sale in Horamavu Bangalore,"1.20 Cr6,000 per sqft",1800 sqft,NAN,Ready to Move,Ground out of 4,Resale,Semi-Furnished,West,NAN,NAN,2 Covered,3,2,NAN,NAN
1295,2 BHK Apartment for Sale in Mysore Road Bangalore,"44 Lac4,983 per sqft",NAN,883 sqft,Ready to Move,7 out of 13,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
1296,3 BHK Builder Floor for Sale in Kurubarahalli Basaveshwar Nagar Bangalore,"42 Lac8,235 per sqft",NAN,510 sqft,Ready to Move,1 out of 1,Resale,Unfurnished,East,NAN,NAN,NAN,2,1,NAN,NAN
1297,3 BHK Apartment for Sale in Vijaya Bank Colony Extension Bangalore,"85 Lac5,862 per sqft",1200 sqft,NAN,Ready to Move,Ground out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,2,NAN,NAN
1298,3 BHK Apartment for Sale in Sarjapur Road Bangalore,"2.25 Cr15,475 per sqft",NAN,1454 sqft,Ready to Move,12 out of 20,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
1299,3 BHK Apartment for Sale in Rustam Bagh Layout Bangalore,"1.25 Cr7,375 per sqft",1400 sqft,NAN,Ready to Move,Ground out of 3,Resale,Semi-Furnished,East,NAN,Freehold,NAN,3,4,NAN,NAN
