,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
1232,"3 BHK Builder Floor for Sale in Dayanand Colony, Sector 6 Gurgaon","60 Lac8,333 per sqft",NAN,1650 sqft,NAN,5 out of 20,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1233,2 BHK Apartment for Sale in Sector 89 Gurgaon,"78.4 Lac4,750 per sqft",NAN,300 sqyrd,Ready to Move,1 out of 3,Resale,Furnished,NAN,NAN,NAN,NAN,4,NAN,NAN,NAN
1234,3 BHK Builder Floor for Sale in Phase 1 DLF Gurgaon,"3.50 Cr12,963 per sqft",3025 sqft,NAN,Ready to Move,9 out of 9,Resale,Semi-Furnished,South - East,Unitech Heritage City,Freehold,"1 Covered,",4,3,"Garden/Park, Pool, Main Road",NAN
1235,"4 BHK Apartment for Sale in Unitech Heritage City, Mehrauli Gurgaon Road Gurgaon","4.26 Cr12,611 per sqft",NAN,1902 sqft,Ready to Move,9 out of 20,Resale,Unfurnished,North - East,DLF Skycourt,Freehold,NAN,3,1,"Garden/Park, Pool, Main Road",NAN
1236,"3 BHK Apartment for Sale in DLF Skycourt, Sector 86 Gurgaon","1.95 Cr10,252 per sqft",2500 sqft,NAN,Ready to Move,4 out of 12,Resale,Semi-Furnished,NAN,New Anand Apartment,NAN,NAN,5,3,NAN,NAN
1237,"4 BHK Apartment for Sale in New Anand Apartment, Block B Sector 56 Gurgaon","2.95 Cr10,172 per sqft",1200 sqft,NAN,Ready to Move,8 out of 24,Resale,Semi-Furnished,NAN,DLF Regal Gardens,NAN,NAN,3,3,NAN,NAN
1238,"3 BHK Apartment for Sale in DLF Regal Gardens, Sector 90 Gurgaon","2.25 Cr13,189 per sqft",NAN,2300 sqft,Ready to Move,8 out of 30,New Property,Unfurnished,North - East,NAN,Freehold,NAN,3,3,"Garden/Park, Pool, Main Road",NAN
1239,"3 BHK Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon","3 Cr13,043 per sqft",NAN,2124 sqft,Ready to Move,18 out of 40,Resale,Semi-Furnished,North - East,Urban Oasis,Freehold,1 Covered,4,4,NAN,NAN
1240,"3 BHK Apartment for Sale in Urban Oasis, Sector 62 Gurgaon","4.30 Cr20,245 per sqft",1250 sqft,NAN,NAN,15 out of 31,Resale,Semi-Furnished,NAN,M3M Crown Phase 1,NAN,NAN,4,NAN,NAN,Poss. by Oct '26
1241,"3 BHK Apartment for Sale in M3M Crown Phase 1, Sector 111 Gurgaon","3.40 Cr18,231 per sqft",2250 sqft,NAN,Ready to Move,3 out of 4,Resale,Semi-Furnished,NAN,Aradhya Homes,NAN,NAN,4,2,NAN,NAN
1242,"4 BHK Apartment for Sale in Aradhya Homes, Sector 67A Gurgaon",2.40 Cr,NAN,"10,000 sqft",Ready to Move,2 out of 4,Resale,Semi-Furnished,North - East,NAN,Freehold,4 Covered,5,4,Garden/Park,NAN
1243,5 BHK Builder Floor for Sale in Phase 1 DLF Gurgaon,"12.25 Cr12,250 per sqft",NAN,NAN,NAN,5 out of 12,Resale,Semi-Furnished,North - East,NAN,Leasehold,NAN,2,2,NAN,NAN
1244,2 BHK Apartment for Sale in Manesar Gurgaon,"47 Lac5,697 per sqft",1200 sqft,NAN,Ready to Move,7 out of 12,Resale,Furnished,West,Ansal Valley View Estate,Co-operative Society,1 Open,2,3,"Garden/Park, Pool",NAN
1245,"2 BHK Apartment for Sale in Ansal Valley View Estate, Gwal Pahari Gurgaon",95 Lac,NAN,822 sqft,NAN,3 out of 4,Resale,Unfurnished,NAN,Signature Global Park,Freehold,NAN,2,3,Main Road,Poss. by Sep '24
1246,"2 BHK Builder Floor for Sale in Signature Global Park, Sector 36 Sohna Gurgaon","60 Lac7,299 per sqft",NAN,561 sqft,Ready to Move,4 out of 20,Resale,Unfurnished,NAN,Signature The Roselia,Freehold,NAN,2,2,Garden/Park,NAN
1247,"2 BHK Apartment for Sale in Signature The Roselia, Sector 95A, Pataudi Road Gurgaon","65 Lac11,586 per sqft",NAN,1957 sqft,Ready to Move,4 out of 18,Resale,Semi-Furnished,NAN,3c Greenopolis,NAN,NAN,3,NAN,NAN,NAN
1248,"3 BHK Apartment for Sale in 3c Greenopolis, Sector 89 Gurgaon","1.05 Cr5,365 per sqft",2197 sqft,NAN,Ready to Move,11 out of 13,Resale,Semi-Furnished,North - East,Sweta Central Park II Belgravia,Freehold,2 Covered,3,2,Garden/Park,NAN
1249,"3 BHK Apartment for Sale in Sweta Central Park II Belgravia, Sector 48 Gurgaon",7 Cr,1930 sqft,NAN,Ready to Move,11 out of 22,Resale,Semi-Furnished,North - East,DLF New Town Heights 1,Freehold,NAN,3,3,Garden/Park,NAN
1250,"3 BHK Apartment for Sale in DLF New Town Heights 1, Sector 90 Gurgaon","2.10 Cr9,767 per sqft",2255 sqft,NAN,NAN,6 out of 25,Resale,Semi-Furnished,North - East,NAN,Freehold,NAN,4,3,Garden/Park,NAN
1251,4 BHK Apartment for Sale in Sector 63 Gurgaon,"8.10 Cr25,408 per sqft",748 sqft,NAN,Ready to Move,10 out of 14,Resale,Semi-Furnished,East,NAN,Power Of Attorney,NAN,3,2,NAN,NAN
1252,3 BHK Apartment for Sale in Sector 92 Gurgaon,"60 Lac5,217 per sqft",1300 sqft,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,North,Govind Society,Freehold,NAN,2,1,Main Road,NAN
1253,"3 BHK Apartment for Sale in Govind Society, Anand society Gurgaon","69.3 Lac4,617 per sqft",NAN,1600 sqft,NAN,6 out of 12,Resale,Semi-Furnished,NAN,NAN,NAN,1 Covered,3,3,NAN,NAN
1254,"3 BHK Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon","90 Lac5,625 per sqft",NAN,1525 sqft,NAN,3 out of 4,Resale,Unfurnished,West,Signature Global City 79B 1,Freehold,NAN,3,2,Garden/Park,Poss. by Mar '26
1255,"3 BHK Apartment for Sale in Signature Global City 79B 1, Sector 79 Gurgaon","1.75 Cr11,475 per sqft",NAN,2120 sqft,Ready to Move,10 out of 10,Resale,Semi-Furnished,NAN,Orris Aster Court Premier,NAN,NAN,3,NAN,NAN,NAN
1256,"3 BHK Apartment for Sale in Orris Aster Court Premier, Sector 85 Gurgaon","2.20 Cr10,377 per sqft",400 sqft,NAN,NAN,6 out of 6,Resale,Unfurnished,NAN,Expressway Towers,NAN,NAN,1,1,NAN,Poss. by Jan '25
1257,"1 BHK Apartment for Sale in Expressway Towers, Sector 109 Gurgaon",20 Lac,NAN,NAN,Ready to Move,1 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,2,NAN,NAN
1258,3 BHK Builder Floor for Sale in Block B Gurgaon,1.65 Cr,NAN,1470 sqft,Ready to Move,10 out of 14,Resale,Unfurnished,NAN,Godrej Aria,NAN,NAN,2,NAN,NAN,NAN
1259,"2 BHK Apartment for Sale in Godrej Aria, Sector 79 Gurgaon","1.05 Cr7,143 per sqft",NAN,7400 sqft,Ready to Move,17 out of 22,New Property,Semi-Furnished,East,DLF Camellias,Freehold,NAN,5,3,NAN,NAN
1260,"4 BHK Apartment for Sale in DLF Camellias, Golf Course Road Gurgaon","60 Cr81,081 per sqft",NAN,2361 sqft,Ready to Move,1 out of 20,Resale,Unfurnished,NAN,M3M Woodshire,NAN,NAN,4,3,NAN,NAN
1261,"3 BHK Apartment for Sale in M3M Woodshire, Sector 107 Gurgaon","1.25 Cr5,294 per sqft",NAN,640 sqft,Ready to Move,4 out of 14,Resale,Semi-Furnished,East,GLS Avenue 51,Freehold,NAN,2,2,"Garden/Park, Main Road",NAN
1262,"2 BHK Apartment for Sale in GLS Avenue 51, Sector 92 Gurgaon","55 Lac8,594 per sqft",200 sqft,NAN,Ready to Move,3 out of 4,Resale,Semi-Furnished,East,Tulip Ivory,Freehold,NAN,1,1,NAN,NAN
1263,"1 BHK Apartment for Sale in Tulip Ivory, Sector 70 Gurgaon","10.6 Lac5,300 per sqft",NAN,1200 sqft,NAN,1 out of 9,Resale,Semi-Furnished,North - East,City Residences,NAN,1 Covered,2,3,NAN,NAN
1264,"2 BHK Apartment for Sale in City Residences, Sector 10A, Delhi Gurgaon Expressway Gurgaon","90 Lac7,500 per sqft",NAN,900 sqft,NAN,11 out of 20,Resale,Semi-Furnished,NAN,NAN,NAN,1 Covered,3,2,NAN,NAN
1265,3 BHK Apartment for Sale in New Gurgaon Gurgaon,"70 Lac7,778 per sqft",1000 sqft,NAN,Ready to Move,5 out of 10,Resale,Unfurnished,NAN,Orris Aster Court,Freehold,NAN,2,2,Garden/Park,NAN
1266,"2 BHK Apartment for Sale in Orris Aster Court, Sector 85 Gurgaon","78 Lac5,932 per sqft",NAN,1270 sqft,Ready to Move,4 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1267,2 BHK Builder Floor for Sale in Sector 2 Sohna Gurgaon,"70 Lac5,512 per sqft",NAN,1383 sqft,Ready to Move,4 out of 8,Resale,Unfurnished,South - East,Godrej Aria,Freehold,1 Open,2,4,"Garden/Park, Pool, Main Road",NAN
1268,"2 BHK Apartment for Sale in Godrej Aria, Shikohpur Gurgaon","1.65 Cr11,931 per sqft",NAN,1394 sqft,Ready to Move,2 out of 3,Resale,Furnished,NAN,NAN,Leasehold,NAN,3,3,NAN,NAN
1269,3 BHK Builder Floor for Sale in Sector 67 Gurgaon,"85 Lac6,098 per sqft",NAN,740 sqft,Ready to Move,7 out of 11,Resale,Furnished,NAN,Merchant Plaza,NAN,NAN,1,NAN,NAN,NAN
1270,"Studio Apartment for Sale in Merchant Plaza, Sector 88 Gurgaon","1 Cr13,514 per sqft",NAN,1348 sqft,Ready to Move,12 out of 15,Resale,Unfurnished,NAN,NAN,Freehold,NAN,2,2,NAN,NAN
1271,2 BHK Apartment for Sale in Sector 103 Gurgaon,"50 Lac3,709 per sqft",NAN,1310 sqft,NAN,17 out of 22,Resale,Semi-Furnished,NAN,Godrej Nature Plus,NAN,NAN,2,NAN,NAN,NAN
1272,"2 BHK Apartment for Sale in Godrej Nature Plus, Sector 33 Sohna Gurgaon","1.20 Cr9,160 per sqft",1575 sqft,NAN,Ready to Move,16 out of 16,Resale,Semi-Furnished,North - East,Emaar MGF The Enclave,Freehold,"1 Covered,",3,3,"Garden/Park, Main Road",NAN
1273,"3 BHK Apartment for Sale in Emaar MGF The Enclave, Sector 66 Gurgaon","1.55 Cr8,073 per sqft",NAN,700 sqft,Ready to Move,2 out of 19,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1274,2 BHK Apartment for Sale in Sector 11 Sohna Gurgaon,"40 Lac5,714 per sqft",NAN,1840 sqft,NAN,14 out of 29,Resale,Furnished,East,M3M,Freehold,NAN,3,3,"Pool, Garden/Park, Main Road",Poss. by Dec '24
1275,"3 BHK Apartment for Sale in M3M, Dwarka Expressway Gurgaon","2.30 Cr12,500 per sqft",NAN,3100 sqft,Ready to Move,4 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,4,NAN,NAN,NAN
1276,4 BHK Builder Floor for Sale in Sector 46 Gurgaon,"3.60 Cr11,613 per sqft",NAN,2200 sqft,Ready to Move,4 out of 16,Resale,Semi-Furnished,NAN,Corona Optus,NAN,NAN,5,4,NAN,NAN
1277,"3 BHK Apartment for Sale in Corona Optus, Sector 37C, Delhi Gurgaon Expressway Gurgaon","1.80 Cr8,182 per sqft",1343 sqft,NAN,Ready to Move,23 out of 23,Resale,Unfurnished,West,Paras Dews,Freehold,1 Covered,4,3,"Garden/Park, Pool, Main Road",NAN
1278,"3 BHK Apartment for Sale in Paras Dews, Sector 106 Gurgaon","1.53 Cr8,693 per sqft",1500 sqft,NAN,Ready to Move,14 out of 14,Resale,Semi-Furnished,North - East,Mahindra Aura,Freehold,1 Open,3,3,Main Road,NAN
1279,"3 BHK Apartment for Sale in Mahindra Aura, Sector 110A Gurgaon","1.80 Cr11,146 per sqft",1700 sqft,NAN,NAN,3 out of 33,Resale,Unfurnished,NAN,Urban Oasis,NAN,NAN,3,4,NAN,Poss. by Oct '27
1280,"3 BHK Apartment for Sale in Urban Oasis, Sector 62 Gurgaon","4.05 Cr19,086 per sqft",NAN,233 sqyrd,Ready to Move,2 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,4,NAN,NAN,NAN
1281,"3 BHK Apartment for Sale in Sector 73, Delhi Gurgaon Expressway Gurgaon","2.60 Cr12,399 per sqft",NAN,2900 sqft,NAN,14 out of 40,Resale,Unfurnished,East,Sobha City,NAN,NAN,4,3,Garden/Park,NAN
1282,"4 BHK Apartment for Sale in Sobha City, Sector 108 Gurgaon","6.67 Cr23,011 per sqft",576 sqft,NAN,Ready to Move,11 out of 13,Resale,Unfurnished,West,GLS Arawali Homes,NAN,NAN,2,2,"Garden/Park, Main Road",NAN
1283,"2 BHK Apartment for Sale in GLS Arawali Homes, Sector 4 Sohna Gurgaon","35 Lac6,076 per sqft",NAN,2448 sqft,Ready to Move,1 out of 4,Resale,Furnished,NAN,BPTP Amstoria,NAN,NAN,4,NAN,NAN,NAN
1284,"4 BHK Builder Floor for Sale in BPTP Amstoria, Sector 102 Gurgaon","3 Cr12,255 per sqft",NAN,1478 sqft,Ready to Move,8 out of 15,Resale,Semi-Furnished,NAN,M3M Sierra 68,NAN,NAN,2,NAN,NAN,NAN
1285,"2 BHK Apartment for Sale in M3M Sierra 68, Sector 68 Gurgaon","85.5 Lac5,785 per sqft",NAN,1365 sqft,Ready to Move,10 out of 22,Resale,Semi-Furnished,NAN,Assotech Blith,NAN,NAN,2,NAN,NAN,NAN
1286,"2 BHK Apartment for Sale in Assotech Blith, Sector 99 Gurgaon","1.45 Cr10,623 per sqft",NAN,1081 sqft,Ready to Move,2 out of 4,Resale,Unfurnished,West,Signature Global Park 4 and 5,Freehold,2 Covered,3,2,Garden/Park,NAN
1287,"3 BHK Apartment for Sale in Signature Global Park 4 and 5, Sohna Gurgaon","99 Lac9,158 per sqft",NAN,2100 sqft,Ready to Move,12 out of 14,Resale,Unfurnished,South -West,NAN,Freehold,NAN,4,4,"Garden/Park, Main Road",NAN
1288,4 BHK Apartment for Sale in Sector 69 Gurgaon,"2.90 Cr13,810 per sqft",NAN,1565 sqft,NAN,9 out of 24,New Property,Semi-Furnished,West,Ashiana,Freehold,"1 Covered,",2,3,Garden/Park,Poss. by Dec '24
1289,"2 BHK Apartment for Sale in Ashiana, Sector 88A Gurgaon","1.73 Cr11,074 per sqft",1800 sqft,NAN,Ready to Move,3 out of 4,New Property,Semi-Furnished,North - East,Unitech South City II,Freehold,"2 Covered,",4,3,"Pool, Garden/Park",NAN
1290,"4 BHK Builder Floor for Sale in Unitech South City II, Sector 49 Gurgaon","3.75 Cr8,333 per sqft",1657 sqft,NAN,Ready to Move,8 out of 12,New Property,Unfurnished,North - East,106 Golf Avenue,Co-operative Society,NAN,3,4,"Pool, Garden/Park, Main Road",NAN
1291,"3 BHK Apartment for Sale in 106 Golf Avenue, Sector 106 Gurgaon","95 Lac5,278 per sqft",1200 sqft,NAN,NAN,1 out of 3,Resale,Semi-Furnished,East,Anant Raj Estate,Freehold,1 Covered,3,2,"Garden/Park, Main Road",Poss. by Aug '24
1292,"3 BHK Apartment for Sale in Anant Raj Estate, Sector 63A Gurgaon","2.25 Cr13,235 per sqft",3300 sqft,NAN,Ready to Move,3 out of 4,Resale,Semi-Furnished,West,NAN,Freehold,20 Covered,4,4,NAN,NAN
1293,4 BHK Builder Floor for Sale in Palam Vihar Gurgaon,"3.12 Cr6,667 per sqft",NAN,1650 sqft,NAN,5 out of 24,New Property,Semi-Furnished,NAN,Agrante Beethoven 8,Freehold,2 Covered,3,2,Garden/Park,NAN
1294,"3 BHK Apartment for Sale in Agrante Beethoven 8, Sector 107 Gurgaon","1.50 Cr9,091 per sqft",NAN,4200 sqft,Ready to Move,22 out of 29,Resale,Semi-Furnished,NAN,Spa Signature,NAN,NAN,6,5,NAN,NAN
1295,"4 BHK Apartment for Sale in Spa Signature, Sector 81 Gurgaon","5.25 Cr12,500 per sqft",1480 sqft,NAN,Ready to Move,2 out of 2,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,3,NAN,NAN
1296,3 BHK Builder Floor for Sale in South City 2 Gurgaon,"1.58 Cr8,316 per sqft",NAN,308 sqyrd,NAN,4 out of 5,Resale,Furnished,NAN,Central Park 3,NAN,NAN,4,NAN,NAN,NAN
1297,"3 BHK Apartment for Sale in Central Park 3, Sector 33 Sohna Gurgaon","6.30 Cr22,727 per sqft",3300 sqft,NAN,Ready to Move,Ground out of 3,New Property,Furnished,South -West,NAN,Freehold,NAN,4,3,Garden/Park,NAN
1298,3 BHK Builder Floor for Sale in Urban Estate Sector 40 Gurgaon,"2.80 Cr7,368 per sqft",1311 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,NAN,Trehan Luxury Floors,Power Of Attorney,NAN,3,2,NAN,NAN
1299,"3 BHK Apartment for Sale in Trehan Luxury Floors, Golf Course Extension Road Gurgaon","2.10 Cr13,035 per sqft",NAN,1545 sqft,Ready to Move,8 out of 14,Resale,Semi-Furnished,NAN,Unitech Residences,NAN,NAN,3,NAN,NAN,NAN
1300,"3 BHK Apartment for Sale in Unitech Residences, Sector 33 Gurgaon","1 Cr6,472 per sqft",NAN,445 sqft,Ready to Move,1 out of 12,Resale,Unfurnished,East,Prime Habitat,NAN,NAN,2,1,Main Road,NAN
1301,"2 BHK Apartment for Sale in Prime Habitat, Sector 99A, Delhi Gurgaon Expressway Gurgaon","32 Lac7,191 per sqft",NAN,2410 sqft,Ready to Move,1 out of 20,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
1302,3 BHK Apartment for Sale in Sector 62 Gurgaon,"4.25 Cr17,635 per sqft",NAN,1996 sqft,Ready to Move,7 out of 15,Resale,Furnished,NAN,Emaar MGF Palm Drive Sky Terraces,NAN,NAN,3,2,NAN,NAN
1303,"3 BHK Apartment for Sale in Emaar MGF Palm Drive Sky Terraces, Urban Estate Sector 40 Gurgaon","2 Cr10,020 per sqft",NAN,1368 sqft,Ready to Move,5 out of 14,Resale,Semi-Furnished,North - East,Shapoorji Pallonji Joyville,Freehold,"1 Covered,",3,3,Garden/Park,NAN
1304,"2 BHK Apartment for Sale in Shapoorji Pallonji Joyville, Sector 102 Gurgaon","1.75 Cr12,792 per sqft",NAN,3000 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,5,NAN,NAN,NAN
1305,4 BHK Builder Floor for Sale in Phase 4 DLF Gurgaon,"7 Cr23,333 per sqft",NAN,205 sqyrd,Ready to Move,Ground out of 1,Resale,Semi-Furnished,NAN,HUDA Authority Plots,NAN,NAN,2,2,NAN,NAN
1306,"3 BHK Builder Floor for Sale in HUDA Authority Plots, Block B1 Sector 57 Gurgaon","1.90 Cr10,298 per sqft",NAN,2480 sqft,Ready to Move,3 out of 7,Resale,Semi-Furnished,NAN,The Crew Dos Cooperative Housing Society,Freehold,2 Covered,4,NAN,NAN,NAN
1307,"3 BHK Apartment for Sale in The Crew Dos Cooperative Housing Society, Manesar Gurgaon","1.18 Cr4,758 per sqft",NAN,450 sqft,Ready to Move,10 out of 15,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1308,1 BHK Apartment for Sale in Sector 81 Gurgaon,"40 Lac8,889 per sqft",2200 sqft,NAN,Ready to Move,5 out of 14,Resale,Semi-Furnished,North - East,DLF Regent House,Freehold,2 Covered,4,4,"Garden/Park, Main Road",NAN
1309,"4 BHK Apartment for Sale in DLF Regent House, Phase 4 DLF Gurgaon","4.25 Cr13,934 per sqft",650 sqft,NAN,Ready to Move,3 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
1310,"2 BHK Apartment for Sale in Jyoti Park, Sector 7 Gurgaon","35 Lac4,375 per sqft",NAN,30 sqm,Ready to Move,1 out of 2,Resale,Semi-Furnished,NAN,NAN,Freehold,NAN,1,1,NAN,NAN
1311,1 BHK Builder Floor for Sale in Sector 39 Gurgaon,"37 Lac11,458 per sqft",NAN,1081 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,NAN,Signature Global Park 4 and 5,NAN,NAN,2,3,NAN,NAN
1312,"3 BHK Builder Floor for Sale in Signature Global Park 4 and 5, Sector 36 Sohna Gurgaon","95 Lac8,788 per sqft",NAN,610 sqft,Ready to Move,NAN,Resale,NAN,NAN,M3M Urbana One Key ResiMents,NAN,NAN,NAN,NAN,NAN,NAN
1313,"Studio Apartment for Sale in M3M Urbana One Key ResiMents, Sector 67 Gurgaon","80 Lac13,115 per sqft",NAN,2227 sqft,NAN,10 out of 19,New Property,Semi-Furnished,North - East,Sare Homes Crescent Parc Petioles,Freehold,NAN,4,4,Garden/Park,Poss. by Jun '24
1314,"4 BHK Apartment for Sale in Sare Homes Crescent Parc Petioles, Sector 92 Gurgaon","1.65 Cr7,409 per sqft",2000 sqft,NAN,Ready to Move,3 out of 4,New Property,Furnished,NAN,NAN,NAN,NAN,3,4,Garden/Park,NAN
1315,4 BHK Builder Floor for Sale in Golf Course Extension Road Gurgaon,"2.20 Cr10,000 per sqft",NAN,2802 sqft,Ready to Move,1 out of 27,Resale,Unfurnished,NAN,Conscient Heritage Max,NAN,NAN,3,3,NAN,NAN
1316,"3 BHK Apartment for Sale in Conscient Heritage Max, Sector 102 Gurgaon","2.38 Cr8,494 per sqft",NAN,586 sqft,Ready to Move,8 out of 14,Resale,Unfurnished,East,Signature Global The Millennia,NAN,NAN,2,3,"Garden/Park, Main Road",NAN
1317,"2 BHK Apartment for Sale in Signature Global The Millennia, Sector 37D, Delhi Gurgaon Expressway Gurgaon","48 Lac8,191 per sqft",NAN,4031 sqft,Ready to Move,5 out of 13,Resale,Furnished,South - East,Tulip Ace,Freehold,NAN,5,5,"Pool, Garden/Park, Main Road",NAN
1318,"5 BHK Apartment for Sale in Tulip Ace, Sector 89 Gurgaon","3.50 Cr8,683 per sqft",NAN,1530 sqft,NAN,7 out of 14,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1319,3 BHK Apartment for Sale in Sector-99 Gurgaon,"83 Lac5,425 per sqft",200 sqft,NAN,Ready to Move,3 out of 5,Resale,Semi-Furnished,NAN,DLF Silver Oak,NAN,NAN,1,1,NAN,NAN
1320,"1 BHK Apartment for Sale in DLF Silver Oak, Phase 1 DLF Gurgaon",30 Lac,NAN,192 sqyrd,Ready to Move,Ground out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1321,2 BHK Builder Floor for Sale in Sector 57 Gurgaon,"1.25 Cr7,234 per sqft",NAN,645 sqft,Ready to Move,4 out of 5,Resale,NAN,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1322,2 BHK Apartment for Sale in Sriflex city Gurgaon,"29.7 Lac4,608 per sqft",1280 sqft,NAN,Ready to Move,8 out of 48,Resale,Semi-Furnished,NAN,M3M Heights,NAN,NAN,3,2,NAN,NAN
1323,"3 BHK Apartment for Sale in M3M Heights, Sector 65 Gurgaon","2.55 Cr14,000 per sqft",NAN,1300 sqft,Ready to Move,12 out of 13,Resale,Unfurnished,North - East,Ansal Maple Height,Freehold,NAN,3,3,Pool,NAN
1324,"3 BHK Apartment for Sale in Ansal Maple Height, Sector 43 Gurgaon","1.80 Cr13,846 per sqft",NAN,1536 sqft,Ready to Move,8 out of 15,Resale,Unfurnished,NAN,M3M Woodshire,NAN,NAN,2,NAN,NAN,NAN
1325,"2 BHK Apartment for Sale in M3M Woodshire, Sector 107 Gurgaon","1.30 Cr8,464 per sqft",NAN,822 sqft,NAN,4 out of 4,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,2,NAN,Poss. by Jul '24
1326,2 BHK Builder Floor for Sale in Sector 36 Sohna Gurgaon,"80 Lac9,732 per sqft",NAN,1516 sqft,Ready to Move,10 out of 45,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1327,"2 BHK Apartment for Sale in Sky Height ,sector 65 Gurgaon","2.58 Cr17,018 per sqft",643 sqft,NAN,Ready to Move,3 out of 4,Resale,Unfurnished,South,Signature Global Park 4 and 5,Freehold,NAN,2,3,"Garden/Park, Pool, Main Road",NAN
1328,"3 BHK Builder Floor for Sale in Signature Global Park 4 and 5, Sector 36 Sohna Gurgaon","1.07 Cr9,907 per sqft",708 sqft,NAN,Ready to Move,2 out of 10,Resale,Furnished,South - East,Breeze Global Heights,Freehold,NAN,2,2,Garden/Park,NAN
1329,"2 BHK Apartment for Sale in Breeze Global Heights, Sector 33 Gurgaon","53 Lac7,486 per sqft",NAN,1570 sqft,Ready to Move,10 out of 13,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,4,NAN,NAN
1330,3 BHK Apartment for Sale in Sector 15 Gurgaon,"1.90 Cr12,102 per sqft",900 sqft,NAN,Ready to Move,4 out of 4,Resale,Unfurnished,NAN,RWA East Pocket,NAN,NAN,2,1,NAN,NAN
1331,"2 BHK Apartment for Sale in RWA East Pocket, Sector 23 Gurgaon","35 Lac3,889 per sqft",2900 sqft,NAN,Ready to Move,4 out of 4,Resale,Semi-Furnished,South,Vipul World,Freehold,NAN,4,2,Garden/Park,NAN
1332,"4 BHK Builder Floor for Sale in Vipul World, Sector 48 Gurgaon","2.65 Cr8,179 per sqft",NAN,450 sqft,Ready to Move,11 out of 15,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,1,NAN,NAN,NAN
1333,1 BHK Apartment for Sale in Sector 5 Gurgaon,"21 Lac4,667 per sqft",3008 sqft,NAN,Ready to Move,11 out of 28,Resale,Semi-Furnished,NAN,Godrej Icon,Freehold,NAN,4,4,"Pool, Garden/Park",NAN
1334,"4 BHK Apartment for Sale in Godrej Icon, Sector 88A Gurgaon","5.50 Cr24,379 per sqft",1001 sqft,NAN,NAN,11 out of 14,Resale,Semi-Furnished,West,Godrej 101,Freehold,NAN,2,3,NAN,Poss. by Sep '26
1335,"3 BHK Apartment for Sale in Godrej 101, Sector 79 Gurgaon","2.22 Cr13,301 per sqft",900 sqft,NAN,Ready to Move,4 out of 4,Resale,Semi-Furnished,NAN,Luxury Villa,NAN,NAN,2,1,NAN,NAN
1336,"2 BHK Apartment for Sale in Luxury Villa, Block A Sector 30 Gurgaon","95 Lac7,917 per sqft",1650 sqft,NAN,Ready to Move,3 out of 5,Resale,Furnished,NAN,Emaar Mgf Emerald Floors,NAN,NAN,3,4,NAN,NAN
1337,"3 BHK Apartment for Sale in Emaar Mgf Emerald Floors , Sector 65 Gurgaon","2.60 Cr15,758 per sqft",1600 sqft,NAN,Ready to Move,3 out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,3,2,Garden/Park,NAN
1338,3 BHK Builder Floor for Sale in Sector 51 Gurgaon,"2.50 Cr15,625 per sqft",1100 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,East,Sare Crescent Parc,Freehold,2 Covered,3,3,Garden/Park,NAN
1339,"3 BHK Apartment for Sale in Sare Crescent Parc, Sector 92 Gurgaon","1.13 Cr7,828 per sqft",NAN,775 sqft,Ready to Move,3 out of 4,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
1340,2 BHK Builder Floor for Sale in Sector 105 Gurgaon,"35 Lac4,516 per sqft",NAN,2200 sqft,Ready to Move,Upper Basement out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,4,NAN,NAN,NAN
