index,BHK,sector,price,price_persqft,SuperArea,floor,Furnishing,facing,Car_Parking,Bathroom,Balcony,overlooking,city
1367.0,2,others,0.55,5069.0,1085.0,2,Furnished,East,not sure,2,1,Main Road,Hydrabad
1368.0,1,others,0.4,7782.0,514.0,0,Unfurnished,East,not sure,1,1,Main Road,Hydrabad
1369.0,2,Bandlaguda Jagir,0.659,5500.0,1199.0,3,Semi-Furnished,East,not sure,2,1,Main Road,Hydrabad
1370.0,2,others,0.34,4250.0,800.0,2,Unfurnished,East,not sure,2,1,Main Road,Hydrabad
1371.0,3,Kokapet,2.4,10738.0,2235.0,10+,Unfurnished,East,not sure,3,1,Main Road,Hydrabad
1372.0,3,Uppal,8.5,43590.0,1950.0,10+,Semi-Furnished,East,not sure,2,1,Main Road,Hydrabad
1373.0,3,others,0.85,6746.0,1260.0,4,Unfurnished,East,not sure,2,1,Main Road,Hydrabad
1374.0,3,Nizampet,1.5,7937.0,1890.0,3,Unfurnished,East,not sure,2,1,Main Road,Hydrabad
1375.0,3,Outer Ring Road,1.1,6587.0,1670.0,10+,Semi-Furnished,East,available,3,1,Main Road,Hydrabad
1376.0,2,others,0.55,5189.0,1060.0,3,Unfurnished,East,not sure,2,1,Main Road,Hydrabad
1377.0,2,others,0.55,10820.0,1000.0,4,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road",Hydrabad
1378.0,2,others,0.58,5273.0,1100.0,5,Furnished,East,not sure,2,1,Main Road,Hydrabad
1379.0,3,others,1.85,10452.0,1770.0,10,Semi-Furnished,East,not sure,3,1,Main Road,Hydrabad
1380.0,2,Miyapur,0.77,6906.0,1115.0,2,Semi-Furnished,East,not sure,2,1,Main Road,Hydrabad
1381.0,2,others,0.65,5417.0,1200.0,1,Semi-Furnished,East,not sure,2,1,Main Road,Hydrabad
1382.0,3,others,1.1,8148.0,1350.0,10,Furnished,East,not sure,2,1,Main Road,Hydrabad
1383.0,2,others,0.45,3913.0,1150.0,0,Semi-Furnished,East,not sure,2,1,Main Road,Hydrabad
1384.0,2,Bachupally,0.65,5285.0,1230.0,1,Unfurnished,East,not sure,2,1,Main Road,Hydrabad
1385.0,3,others,0.5700000000000001,4008.0,1422.0,5,Unfurnished,West,not sure,3,2,Garden/Park,Hydrabad
1386.0,4,Banjara Hills,6.5,15015.0,4329.0,0,Unfurnished,East,not sure,4+,2,Main Road,Hydrabad
1387.0,3,NH 9,1.0,5000.0,2000.0,5,Unfurnished,East,available,2,2,Main Road,Hydrabad
1388.0,3,Kompally,0.95,5234.0,1815.0,5,Unfurnished,West,available,3,1,Main Road,Hydrabad
1389.0,3,others,1.1,6667.0,1650.0,1,Unfurnished,East,not sure,3,1,Main Road,Hydrabad
1390.0,2,Nizampet,0.55,4490.0,1225.0,1,Furnished,East,not sure,2,1,Main Road,Hydrabad
1391.0,3,Bachupally,0.65,4869.0,1335.0,4,Unfurnished,East,available,3,1,Main Road,Hydrabad
1392.0,3,others,1.69,9468.0,1785.0,10+,Unfurnished,East,not sure,3,1,Main Road,Hydrabad
1393.0,3,others,1.35,7500.0,1800.0,6,Unfurnished,East,available,3,2,Main Road,Hydrabad
1394.0,2,others,0.85,6469.0,1314.0,7,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road, Pool",Hydrabad
1395.0,2,others,0.62,5561.0,1115.0,3,Semi-Furnished,East,available,2,1,Garden/Park,Hydrabad
1396.0,3,NH 9,2.35,9404.0,2499.0,4,Semi-Furnished,East,available,4,2,Main Road,Hydrabad
1397.0,2,others,0.611,6465.0,945.0,5,Unfurnished,East,available,2,1,Garden/Park,Hydrabad
1398.0,3,others,1.39,6495.0,2140.0,5,Unfurnished,West,available,3,2,Garden/Park,Hydrabad
1399.0,4,others,8.1,13012.0,6225.0,10+,Unfurnished,West,not sure,4,3,"Garden/Park, Main Road, Pool",Hydrabad
1400.0,2,others,0.49,4083.0,1200.0,2,Semi-Furnished,East,not sure,2,2,"Garden/Park, Main Road",Hydrabad
1401.0,2,Manikonda Jagir,0.36,3000.0,1200.0,5,Furnished,South,not sure,2,2,Main Road,Hydrabad
1402.0,3,Manikonda Jagir,1.48,6700.0,2209.0,9,Unfurnished,East,available,3,2,"Garden/Park, Main Road, Pool",Hydrabad
1403.0,3,Kondapur,1.84,10698.0,1720.0,10+,Unfurnished,East,available,3,2,Garden/Park,Hydrabad
1404.0,4+,others,1.75,8706.0,2010.0,9,Semi-Furnished,East,not sure,3,1,Main Road,Hydrabad
1405.0,2,others,0.56,4828.0,1160.0,4,Unfurnished,East,available,2,2,Main Road,Hydrabad
1406.0,3,Narsingi,1.48,7800.0,1905.0,10+,Unfurnished,East,available,3,1,Main Road,Hydrabad
1407.0,3,others,4.0,16495.0,2425.0,1,Semi-Furnished,East,available,3,2,"Garden/Park, Main Road",Hydrabad
1408.0,3,others,0.65,4745.0,1370.0,4,Semi-Furnished,East,available,3,1,Main Road,Hydrabad
1409.0,4+,Kollur,1.52,4000.0,3800.0,10,Unfurnished,East,available,4+,2,"Garden/Park, Main Road, Pool",Hydrabad
1410.0,3,Narsingi,1.86,8750.0,2126.0,2,Unfurnished,West,available,3,2,"Garden/Park, Main Road, Pool",Hydrabad
1411.0,3,Gachibowli,0.63,4500.0,1400.0,4,Unfurnished,East,available,2,2,Garden/Park,Hydrabad
1412.0,3,others,1.41,7465.0,1889.0,10+,Unfurnished,East,available,3,2,"Garden/Park, Main Road, Pool",Hydrabad
1413.0,2,NH 9,0.85,7083.0,1200.0,1,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road",Hydrabad
1414.0,3,others,1.55,8683.0,1785.0,5,Furnished,East,available,3,2,Main Road,Hydrabad
1415.0,3,Kondapur,2.19,8111.0,2700.0,2,Unfurnished,East,not sure,3,2,Main Road,Hydrabad
1416.0,3,Narsingi,2.4,10300.0,2335.0,7,Unfurnished,East,not sure,3,1,Main Road,Hydrabad
1417.0,3,others,1.04,6200.0,1677.0,1,Unfurnished,North - West,available,3,2,Main Road,Hydrabad
1418.0,4,Narsingi,2.96,11856.0,2500.0,5,Semi-Furnished,East,not sure,4,1,Main Road,Hydrabad
1419.0,3,Narsingi,2.4,11881.0,2020.0,10+,Unfurnished,East,not sure,3,2,Main Road,Hydrabad
1420.0,4,others,0.65,4333.0,1500.0,6,Furnished,East,available,2,2,Main Road,Hydrabad
1421.0,3,others,1.78,8500.0,2100.0,10+,Unfurnished,East,not sure,3,1,Main Road,Hydrabad
1422.0,4,Gachibowli,2.35,7833.0,3000.0,5,Furnished,East,not sure,3,1,Main Road,Hydrabad
1423.0,3,others,1.9,10270.0,1850.0,10+,Unfurnished,East,available,3,3,"Garden/Park, Main Road, Pool",Hydrabad
1424.0,2,Narsingi,1.59,11606.0,1370.0,10+,Unfurnished,East,not sure,2,1,Main Road,Hydrabad
1425.0,2,Outer Ring Road,0.52,4581.0,1135.0,3,Furnished,North - East,not sure,2,1,Main Road,Hydrabad
1426.0,2,Kondapur,1.0,10000.0,1000.0,5,Furnished,East,not sure,2,1,Main Road,Hydrabad
1427.0,3,Narsingi,1.19,6800.0,1760.0,4,Unfurnished,East,not sure,3,2,Main Road,Hydrabad
1428.0,3,others,0.65,5417.0,1200.0,3,Unfurnished,East,not sure,2,1,Main Road,Hydrabad
1429.0,3,Narsingi,2.3,9850.0,2335.0,5,Unfurnished,West,not sure,3,3,Garden/Park,Hydrabad
1430.0,3,others,0.75,5882.0,1275.0,1,Furnished,South,not sure,3,1,Main Road,Hydrabad
1431.0,3,others,0.55,4053.0,1357.0,5,Unfurnished,East,not sure,3,1,Main Road,Hydrabad
1432.0,4,others,2.5,8929.0,2800.0,10+,Unfurnished,West,not sure,4,2,"Garden/Park, Main Road",Hydrabad
1433.0,3,Kompally,1.15,6970.0,1650.0,5,Furnished,West,not sure,3,1,"Garden/Park, Main Road",Hydrabad
1434.0,3,Gachibowli,1.03,8078.0,1275.0,2,Semi-Furnished,South,available,2,2,Main Road,Hydrabad
1435.0,3,NH 9,0.98,6282.0,1560.0,4,Unfurnished,North - East,not sure,2,2,Main Road,Hydrabad
1436.0,3,Kollur,0.9,5625.0,1600.0,10+,Unfurnished,East,available,3,1,"Garden/Park, Main Road, Pool",Hydrabad
1437.0,3,Bandlaguda Jagir,1.07,6800.0,1588.0,4,Unfurnished,West,available,3,1,Main Road,Hydrabad
1438.0,3,others,1.67,9298.0,1796.0,10+,Unfurnished,North - East,available,3,2,"Garden/Park, Pool",Hydrabad
1439.0,3,NH 9,1.25,7812.0,1600.0,1,Furnished,East,not sure,3,2,Main Road,Hydrabad
1440.0,2,others,0.7000000000000001,6167.0,1135.0,4,Unfurnished,East,not sure,2,3,"Garden/Park, Main Road, Pool",Hydrabad
1441.0,3,others,1.87,8500.0,2200.0,2,Unfurnished,East,not sure,3,4,"Main Road, Pool",Hydrabad
1442.0,3,Nizampet,1.83,7957.0,2300.0,4,Furnished,West,not sure,4,2,Garden/Park,Hydrabad
1443.0,2,others,0.85,7203.0,1180.0,2,Semi-Furnished,East,not sure,2,2,"Garden/Park, Main Road",Hydrabad
1444.0,4,others,3.6,13139.0,2740.0,2,Unfurnished,West,not sure,3,2,Garden/Park,Hydrabad
1445.0,4,others,5.0,17019.0,2938.0,10+,Unfurnished,East,available,3,1,"Garden/Park, Main Road, Pool",Hydrabad
1446.0,3,others,0.87,6341.0,1372.0,5,Unfurnished,North,not sure,3,3,"Garden/Park, Main Road, Pool",Hydrabad
1447.0,3,Uppal,0.95,6032.0,1575.0,1,Unfurnished,East,not sure,3,1,Garden/Park,Hydrabad
1448.0,3,others,1.05,7778.0,1350.0,3,Unfurnished,West,not sure,3,2,Main Road,Hydrabad
1449.0,3,others,0.96,6443.0,1490.0,4,Semi-Furnished,West,available,2,2,Garden/Park,Hydrabad
1450.0,3,others,0.45,4004.0,1124.0,3,Unfurnished,East,not sure,3,1,Main Road,Hydrabad
1451.0,2,Pragathi Nagar,0.746,5800.0,1287.0,10+,Unfurnished,East,available,2,1,Main Road,Hydrabad
1452.0,3,Manikonda Jagir,2.5,10870.0,2300.0,10+,Furnished,East,available,4+,1,Garden/Park,Hydrabad
1453.0,2,Narsingi,1.7,12938.0,1314.0,10+,Semi-Furnished,East,available,2,1,"Garden/Park, Pool",Hydrabad
1454.0,3,others,2.2,11518.0,1910.0,10+,Unfurnished,East,not sure,3,1,"Garden/Park, Pool",Hydrabad
1455.0,2,Manikonda Jagir,0.64,5689.0,1125.0,4,Semi-Furnished,East,available,2,2,"Garden/Park, Main Road",Hydrabad
1456.0,2,Bandlaguda Jagir,0.7000000000000001,5650.0,1239.0,5,Unfurnished,East,not sure,2,2,Main Road,Hydrabad
1457.0,3,others,6.7,19534.0,3430.0,10+,Unfurnished,East,available,3,2,Main Road,Hydrabad
1458.0,2,Miyapur,0.52,5078.0,1024.0,2,Semi-Furnished,West,available,2,1,Main Road,Hydrabad
1459.0,3,others,2.0,9438.0,2119.0,10+,Furnished,East,available,4,1,Main Road,Hydrabad
1460.0,2,others,0.74,7048.0,1050.0,3,Unfurnished,East,not sure,2,1,Garden/Park,Hydrabad
1461.0,2,others,0.45,4500.0,1000.0,2,Semi-Furnished,North - East,available,2,1,Main Road,Hydrabad
1462.0,4,others,3.36,11000.0,3055.0,1,Semi-Furnished,West,not sure,4,4,Main Road,Hydrabad
1463.0,3,Chanda Nagar,1.03,6890.0,1495.0,4,Unfurnished,East,not sure,3,2,Main Road,Hydrabad
1464.0,2,Miyapur,0.9,7627.0,1180.0,8,Unfurnished,West,not sure,2,1,Main Road,Hydrabad
1465.0,3,Outer Ring Road,1.65,9694.0,1702.0,10+,Furnished,West,not sure,3,1,"Garden/Park, Main Road, Pool",Hydrabad
1466.0,2,Tellapur,0.904,6500.0,1391.0,9,Unfurnished,East,not sure,2,1,Main Road,Hydrabad
1467.0,3,others,2.1,7595.0,2765.0,2,Unfurnished,West,available,3,1,Main Road,Hydrabad
1468.0,3,Nizampet,1.35,7500.0,1800.0,4,Unfurnished,East,not sure,3,1,Garden/Park,Hydrabad
1469.0,2,Kompally,0.55,5000.0,1100.0,3,Furnished,East,not sure,2,2,Main Road,Hydrabad
1470.0,3,Narsingi,1.95,8647.0,2255.0,10+,Unfurnished,West,not sure,3,3,"Garden/Park, Pool",Hydrabad
1471.0,2,others,0.48,4752.0,1010.0,8,Semi-Furnished,East,not sure,2,1,"Garden/Park, Main Road, Pool",Hydrabad
1472.0,3,others,3.25,14069.0,2310.0,6,Semi-Furnished,East,not sure,3,1,"Garden/Park, Pool",Hydrabad
1473.0,2,others,0.78,6695.0,1165.0,3,Semi-Furnished,East,not sure,2,2,"Garden/Park, Main Road",Hydrabad
1474.0,3,Narsingi,1.27,9039.0,1405.0,1,Furnished,East,not sure,2,1,Main Road,Hydrabad
1475.0,3,others,2.3,11735.0,1960.0,3,Semi-Furnished,South -West,available,3,2,"Garden/Park, Pool",Hydrabad
1476.0,2,others,0.78,6166.0,1265.0,5,Unfurnished,East,not sure,2,1,Main Road,Hydrabad
1477.0,2,others,0.7000000000000001,10135.8,1162.0,4,Furnished,East,available,2,2,Garden/Park,Hydrabad
1478.0,2,others,0.56,4571.0,1225.0,3,Unfurnished,West,available,2,1,Garden/Park,Hydrabad
1479.0,3,Kompally,1.0,6897.0,1450.0,4,Furnished,East,not sure,2,1,Main Road,Hydrabad
1480.0,3,NH 9,1.8,11002.0,1636.0,8,Semi-Furnished,West,not sure,3,3,"Garden/Park, Main Road, Pool",Hydrabad
1481.0,3,others,1.55,10098.0,1535.0,5,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road, Pool",Hydrabad
1482.0,3,Gachibowli,2.7,13547.0,1993.0,10+,Unfurnished,East,not sure,3,1,"Main Road, Pool",Hydrabad
1483.0,3,others,1.32,7952.0,1660.0,2,Semi-Furnished,North - East,not sure,2,2,Main Road,Hydrabad
1484.0,3,others,1.5,7874.2,1600.0,1,Furnished,East,not sure,3,3,Main Road,Hydrabad
1485.0,3,others,0.99,6429.0,1540.0,5,Unfurnished,West,not sure,2,2,Main Road,Hydrabad
1486.0,2,others,0.8,7648.0,1046.0,5,Unfurnished,North,not sure,2,1,Main Road,Hydrabad
1487.0,3,NH 9,1.88,10550.0,1782.0,10+,Unfurnished,West,available,3,1,"Garden/Park, Main Road, Pool",Hydrabad
1488.0,3,Gachibowli,1.96,21556.4,2009.0,10+,Unfurnished,East,available,3,1,"Garden/Park, Main Road, Pool",Hydrabad
1489.0,2,others,0.55,10090.6,1071.0,0,Furnished,East,not sure,2,2,Main Road,Hydrabad
1490.0,3,others,1.3,8713.0,1492.0,4,Furnished,East,not sure,3,1,"Garden/Park, Main Road, Pool",Hydrabad
1491.0,3,Manikonda Jagir,1.41,6730.0,2095.0,4,Unfurnished,West,not sure,3,1,Main Road,Hydrabad
1492.0,3,others,1.27,8000.0,1588.0,4,Unfurnished,West,available,3,2,Main Road,Hydrabad
1493.0,2,others,0.28,3916.0,715.0,2,Unfurnished,East,available,1,1,Main Road,Hydrabad
1494.0,4,Yapral,1.75,6322.0,2768.0,4,Furnished,West,available,4,1,Garden/Park,Hydrabad
1495.0,3,others,0.6900000000000001,5308.0,1300.0,3,Unfurnished,West,not sure,3,1,Garden/Park,Hydrabad
1496.0,2,Gachibowli,1.1,9091.0,1210.0,1,Semi-Furnished,East,available,2,2,Garden/Park,Hydrabad
1497.0,3,others,0.75,4545.0,1650.0,3,Semi-Furnished,East,not sure,3,1,Main Road,Hydrabad
1498.0,3,others,0.65,4407.0,1475.0,3,Semi-Furnished,West,available,2,2,Garden/Park,Hydrabad
1499.0,3,others,1.5,7500.0,2000.0,1,Unfurnished,East,available,3,2,Garden/Park,Hydrabad
0.0,3,Wadala,4.35,39013.0,1115.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
1.0,1,others,0.67,16792.0,399.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
2.0,2,Kandivali,2.25,20872.0,1078.0,10+,Unfurnished,East,available,2,1,Main Road,Mumbai
3.0,2,others,1.8,28892.0,623.0,10+,Unfurnished,East,available,2,1,Main Road,Mumbai
4.0,1,others,0.33,9116.0,362.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
5.0,1,Bhandup,1.02,23666.0,431.0,10+,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
6.0,2,Chembur,2.3,35549.0,647.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
7.0,4,Mulund,5.2,25440.0,2044.0,10+,Unfurnished,East,available,4+,1,Main Road,Mumbai
8.0,2,Wadala,3.34,40338.0,828.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
9.0,2,Bandra,2.6,40248.0,646.0,10+,Unfurnished,East,available,2,1,Main Road,Mumbai
10.0,2,Borivali,1.9,22892.0,830.0,10+,Unfurnished,East,available,2,1,Main Road,Mumbai
11.0,2,Mulund,1.7,24709.0,688.0,10+,Semi-Furnished,East,not sure,2,1,Main Road,Mumbai
12.0,4,Powai,8.52,53958.0,1579.0,10+,Unfurnished,East,not sure,4,3,Main Road,Mumbai
13.0,2,Mira Road,0.985,16444.0,599.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
14.0,2,Wadala,2.84,31556.0,900.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
15.0,1,Mira Road,0.691,15493.0,446.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
16.0,2,Andheri,2.99,41877.0,714.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
17.0,2,Kandivali,1.85,28331.0,653.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
18.0,3,Mulund,2.75,26855.0,1024.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
19.0,2,Wadala,1.31,27850.0,473.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
20.0,2,Kandivali,1.7,25758.0,660.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
21.0,2,others,2.22,29839.0,744.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
22.0,2,Malad,1.99,29051.0,685.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
23.0,3,others,7.5,44431.0,1688.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
24.0,2,Bandra,3.7,46658.0,793.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
25.0,3,Chembur,6.1,39103.0,1560.0,10+,Unfurnished,East,not sure,3,2,Main Road,Mumbai
26.0,1,Kandivali,0.78,18440.0,423.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
27.0,3,Wadala,3.9,34121.0,1143.0,10+,Unfurnished,East,not sure,2,2,Main Road,Mumbai
28.0,1,Mira Road,0.691,15493.0,446.0,10+,Unfurnished,East,not sure,1,1,Main Road,Mumbai
29.0,3,others,6.77,60936.0,1111.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
30.0,3,Malad,4.61,32905.0,1401.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
31.0,3,Chembur,3.65,36550.0,1000.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
32.0,1,Malad,0.63,14157.0,445.0,10+,Unfurnished,East,not sure,1,1,Main Road,Mumbai
33.0,1,Kandivali,1.01,20141.0,501.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
34.0,2,Wadala,1.66,27393.0,606.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
35.0,3,Chembur,3.56,36550.0,974.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
36.0,1,Mulund,0.6,18519.0,324.0,10+,Unfurnished,East,available,1,1,Main Road,Mumbai
37.0,2,others,2.8,33333.0,840.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
38.0,1,Kandivali,0.8,19851.0,403.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
39.0,3,Kandivali,4.3,26061.0,1650.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
40.0,2,Chembur,3.3,44595.0,740.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
41.0,2,Kandivali,2.27,29857.0,760.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
42.0,1,Andheri,1.27,29812.0,426.0,10+,Unfurnished,East,not sure,1,1,Main Road,Mumbai
43.0,1,Goregaon,1.16,26852.0,432.0,10+,Unfurnished,East,not sure,1,1,Main Road,Mumbai
44.0,2,Powai,3.05,41384.0,737.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
45.0,2,Kandivali,2.4,32000.0,750.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
46.0,2,Kandivali,2.4,32000.0,750.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
47.0,2,Bhandup,2.15,28705.0,749.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
48.0,2,Ghatkopar,2.55,33641.0,758.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
49.0,2,Borivali,2.5,34674.0,721.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
50.0,1,Santacruz,3.15,72414.0,435.0,10+,Unfurnished,East,not sure,1,1,Main Road,Mumbai
51.0,1,Goregaon,1.43,36573.0,391.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
52.0,1,Andheri,1.27,29812.0,426.0,10+,Unfurnished,East,not sure,1,1,Main Road,Mumbai
53.0,2,Malad,1.49,28932.0,515.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
54.0,2,Malad,1.22,19489.0,626.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
55.0,2,Ghatkopar,3.49,32435.0,1076.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
56.0,3,Chembur,5.2,35495.0,1465.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
57.0,1,Malad,1.42,29278.0,485.0,10+,Unfurnished,East,not sure,1,1,Main Road,Mumbai
58.0,2,Chembur,3.3,44595.0,740.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
59.0,2,others,2.64,24000.0,1100.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
60.0,3,Malad,4.07,29051.0,1401.0,10+,Unfurnished,East,not sure,3,3,Main Road,Mumbai
61.0,3,Bandra,5.74,57673.0,996.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
62.0,2,Kandivali,1.81,26308.0,688.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
63.0,1,Bhandup,0.89,20941.0,425.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
64.0,1,Mira Road,0.59,12041.0,490.0,10+,Unfurnished,East,not sure,2,3,Main Road,Mumbai
65.0,2,Chembur,2.34,26621.0,879.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
66.0,2,others,2.8,33333.0,840.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
67.0,2,Chembur,1.5,23772.0,631.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
68.0,2,Kandivali,1.77,28365.0,624.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
69.0,1,Mira Road,0.75,17606.0,426.0,10+,Unfurnished,East,not sure,2,3,Main Road,Mumbai
70.0,3,Worli,9.04,60293.0,1500.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
71.0,4+,others,6.7,40854.0,1640.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
72.0,1,Virar,0.33,8483.0,389.0,10+,Unfurnished,East,not sure,2,3,Main Road,Mumbai
73.0,1,Malad,0.8,19656.0,407.0,10+,Unfurnished,East,not sure,1,1,Main Road,Mumbai
74.0,1,Virar,0.414,8809.0,470.0,10+,Unfurnished,East,not sure,2,3,Main Road,Mumbai
75.0,1,Mira Road,0.7240000000000001,16995.0,426.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
76.0,3,Powai,3.95,37981.0,1040.0,10+,Unfurnished,East,not sure,2,2,Main Road,Mumbai
77.0,3,Mulund,2.4,23529.0,1020.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
78.0,2,others,3.19,33579.0,950.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
79.0,1,others,0.39,7400.0,527.0,10+,Unfurnished,East,not sure,2,3,Main Road,Mumbai
80.0,1,others,1.15,27123.0,424.0,10+,Unfurnished,East,not sure,1,1,Main Road,Mumbai
81.0,2,Borivali,1.9,24675.0,770.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
82.0,1,others,0.7000000000000001,13752.0,509.0,10+,Unfurnished,East,not sure,2,2,Main Road,Mumbai
83.0,4,Bandra,3.92,34236.0,1145.0,10+,Unfurnished,East,not sure,3,2,Main Road,Mumbai
84.0,2,Mulund,1.45,23463.0,618.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
85.0,1,Malad,0.974,25632.0,380.0,10+,Unfurnished,East,not sure,1,1,Main Road,Mumbai
86.0,3,Kandivali,3.1,26980.0,1149.0,10+,Unfurnished,East,available,3,1,Main Road,Mumbai
87.0,2,Mulund,1.51,19921.0,758.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
88.0,2,Mulund,2.49,30292.0,822.0,10+,Unfurnished,East,available,2,1,Main Road,Mumbai
89.0,2,Ghatkopar,1.35,20769.0,650.0,10+,Unfurnished,East,available,2,1,Main Road,Mumbai
90.0,3,others,7.29,48600.0,1500.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
91.0,2,others,2.55,41262.0,618.0,10+,Unfurnished,East,available,2,1,Main Road,Mumbai
92.0,2,others,3.99,48305.0,826.0,10+,Unfurnished,East,available,2,1,Main Road,Mumbai
93.0,2,Virar,0.7709999999999999,11953.0,645.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
94.0,2,Chembur,3.1,40052.0,774.0,10+,Semi-Furnished,East,available,2,1,Main Road,Mumbai
95.0,3,Prabhadevi,8.0,51613.0,1550.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
96.0,2,Wadala,2.71,35379.0,766.0,10+,Unfurnished,East,available,2,1,Main Road,Mumbai
97.0,3,Bandra,6.93,73333.0,945.0,10+,Unfurnished,East,available,3,1,Main Road,Mumbai
98.0,2,Mulund,1.96,24500.0,800.0,10+,Semi-Furnished,East,available,2,1,Main Road,Mumbai
99.0,1,Kanjurmarg,0.888,20748.0,428.0,10+,Unfurnished,East,available,2,1,Main Road,Mumbai
100.0,2,Chembur,2.3,35938.0,640.0,10+,Unfurnished,East,available,2,1,Main Road,Mumbai
101.0,3,others,6.29,46975.0,1339.0,10+,Unfurnished,East,not sure,3,1,Main Road,Mumbai
102.0,2,Santacruz,3.12,46154.0,676.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
103.0,3,Wadala,2.98,30502.0,977.0,10+,Unfurnished,East,available,3,1,Main Road,Mumbai
104.0,3,Kandivali,3.25,31832.0,1021.0,10+,Unfurnished,East,available,3,1,Main Road,Mumbai
105.0,2,Kandivali,1.45,23732.0,611.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
106.0,3,Andheri,2.72,24840.0,1095.0,10+,Unfurnished,East,available,3,1,Main Road,Mumbai
107.0,2,Powai,2.4,19200.0,1250.0,10+,Semi-Furnished,East,available,2,1,"Garden/Park, Main Road",Mumbai
108.0,3,Prabhadevi,8.1,45000.0,1800.0,10+,Semi-Furnished,North - East,available,3,1,Pool,Mumbai
109.0,2,Goregaon,1.86,29904.0,622.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
110.0,1,Andheri,1.04,28108.0,370.0,10+,Unfurnished,East,not sure,2,1,Main Road,Mumbai
