,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
115,"2 BHK Apartment for Sale in CentrioNX, Govandi Mumbai",1.71 Cr,775 sqft,NAN,NAN,NAN,New Property,Unfurnished,NAN,CentrioNX,NAN,1 Covered,2,NAN,NAN,Poss. by Oct '26
116,"2 BHK Apartment for Sale in Drushti Sapphire, Ghatkopar East Mumbai",1.76 Cr,637 sqft,NAN,NAN,13 out of 17,New Property,Unfurnished,NAN,Drushti Sapphire,NAN,1 Covered,2,NAN,NAN,Poss. by Apr '25
117,"2 BHK Apartment for Sale in Avant Heritage V, Jogeshwari East Mumbai",1.35 Cr,567 sqft,NAN,NAN,NAN,New Property,Unfurnished,NAN,Avant Heritage V,NAN,NAN,2,NAN,NAN,Poss. by Dec '27
118,"1 BHK Apartment for Sale in Muktangan Residency, Dahisar East Mumbai",1.03 Cr,410 sqft,NAN,NAN,NAN,New Property,Semi-Furnished,NAN,Muktangan Residency,NAN,1 Covered,1,NAN,NAN,Poss. by Oct '27
119,"3 BHK Apartment for Sale in Rustomjee Crown, Prabhadevi Mumbai","8 Cr59,925 per sqft",1335 sqft,NAN,NAN,30 out of 50,Resale,Semi-Furnished,North - East,Rustomjee Crown,Freehold,2 Covered,3,NAN,Garden/Park,Poss. by Dec '24
120,"2 BHK Apartment for Sale in Piramal Mahalaxmi, Mahalakshmi Mumbai",4.50 Cr,770 sqft,NAN,NAN,NAN,New Property,Unfurnished,NAN,Piramal Mahalaxmi,NAN,1 Covered,2,NAN,NAN,Poss. by Dec '25
121,"3 BHK Apartment for Sale in Sheth Montana, Mulund West Mumbai","3.15 Cr23,333 per sqft",1040 sqft,NAN,Ready to Move,18 out of 46,Resale,Semi-Furnished,East,Sheth Montana,Freehold,2 Covered,3,1,Garden/Park,NAN
122,3 BHK Apartment for Sale in Juhu Mumbai,"6.80 Cr37,281 per sqft",1216 sqft,NAN,NAN,8 out of 13,New Property,Semi-Furnished,East,NAN,Freehold,1 Covered,3,NAN,Main Road,Poss. by Dec '26
123,"2 BHK Apartment for Sale in Swastik Divine, Mulund East Mumbai","1.75 Cr25,000 per sqft",663 sqft,NAN,NAN,10 out of 22,New Property,Unfurnished,North,Swastik Divine,Freehold,1 Covered,2,NAN,Main Road,Poss. by Dec '26
124,"6 BHK Apartment for Sale in Oberoi Sky City, Borivali East Mumbai","10 Cr30,303 per sqft",2046 sqft,NAN,Ready to Move,33 out of 61,Resale,Unfurnished,East,Oberoi Sky City,Co-operative Society,4 Covered,5,NAN,Garden/Park,NAN
125,4 BHK Apartment for Sale in Vile Parle West Mumbai,"7.25 Cr46,774 per sqft",1400 sqft,NAN,Ready to Move,12 out of 12,New Property,Unfurnished,East,NAN,Co-operative Society,2 Covered,4,NAN,Main Road,NAN
126,"2 BHK Apartment for Sale in Naman Premier, Andheri East Mumbai","1.90 Cr25,000 per sqft",526 sqft,NAN,Ready to Move,NAN,New Property,Unfurnished,North,Naman Premier,Freehold,1 Covered,2,NAN,Pool,NAN
127,"2 BHK Apartment for Sale in Piramal Mahalaxmi, Mahalakshmi Mumbai","4.93 Cr55,854 per sqft",790 sqft,NAN,NAN,NAN,New Property,Unfurnished,NAN,Piramal Mahalaxmi,NAN,NAN,2,NAN,NAN,Poss. by Dec '26
128,"6 BHK Apartment for Sale in Oberoi Sky City, Borivali East Mumbai","10.50 Cr33,333 per sqft",2400 sqft,NAN,Ready to Move,45 out of 61,Resale,Unfurnished,West,Oberoi Sky City,Freehold,NAN,5,2,"Pool, Main Road, Garden/Park",NAN
129,"3 BHK Apartment for Sale in Runwal Bliss, Kanjurmarg East Mumbai","2.90 Cr18,710 per sqft",965 sqft,NAN,Ready to Move,44 out of 50,Resale,Semi-Furnished,East,Runwal Bliss,Freehold,1 Covered,3,1,Main Road,NAN
130,4 BHK Apartment for Sale in Andheri West Mumbai,"3.75 Cr20,833 per sqft",1117 sqft,NAN,Ready to Move,4 out of 7,Resale,Semi-Furnished,West,NAN,Co-operative Society,1 Covered,3,NAN,Garden/Park,NAN
131,4 BHK Apartment for Sale in Goregaon West Mumbai,"6.04 Cr17,223 per sqft",1974 sqft,NAN,NAN,NAN,New Property,Unfurnished,East,NAN,Co-operative Society,4 Covered,4,3,Garden/Park,Poss. by Dec '24
132,"2 BHK Apartment for Sale in Runwal Bliss, Kanjurmarg East Mumbai","2.30 Cr30,667 per sqft",688 sqft,NAN,Ready to Move,29 out of 50,Resale,Unfurnished,East,Runwal Bliss,Freehold,1 Covered,2,NAN,"Garden/Park, Pool, Main Road",NAN
133,"2 BHK Apartment for Sale in Dosti Eastern Bay, Wadala East Mumbai","2.70 Cr27,000 per sqft",750 sqft,NAN,Ready to Move,NAN,New Property,Furnished,East,Dosti Eastern Bay,Freehold,NAN,2,1,"Garden/Park, Pool, Main Road",NAN
134,"3 BHK Apartment for Sale in Sunteck City Avenue 1, Goregaon West Mumbai","3.50 Cr25,926 per sqft",1100 sqft,NAN,Ready to Move,21 out of 30,Resale,Semi-Furnished,North - East,Sunteck City Avenue 1,Freehold,NAN,3,3,Main Road,NAN
135,"3 BHK Apartment for Sale in Godrej RKS, Chembur Mumbai","6.50 Cr27,660 per sqft",1500 sqft,NAN,Ready to Move,6 out of 15,Resale,Unfurnished,East,Godrej RKS,Freehold,1 Covered,3,NAN,Garden/Park,NAN
136,"3 BHK Apartment for Sale in Lodha Park, Worli Mumbai","6.30 Cr42,000 per sqft",1092 sqft,NAN,Ready to Move,48 out of 78,Resale,Semi-Furnished,East,Lodha Park,Freehold,2 Covered,3,NAN,"Garden/Park, Pool, Main Road",NAN
137,1 BHK Apartment for Sale in Powai Mumbai,"1.60 Cr24,615 per sqft",380 sqft,NAN,Ready to Move,11 out of 23,Resale,Semi-Furnished,North - East,NAN,Freehold,2 Covered,1,NAN,"Garden/Park, Pool, Main Road",NAN
138,"2 BHK Apartment for Sale in One Meraki, Chembur Mumbai",3.10 Cr,774 sqft,NAN,NAN,NAN,New Property,Semi-Furnished,NAN,One Meraki,NAN,1 Covered,2,NAN,NAN,Poss. by Dec '25
139,"3 BHK Apartment for Sale in Atmosphere O2, Mulund West Mumbai","2.20 Cr23,158 per sqft",792 sqft,NAN,NAN,17 out of 35,New Property,Unfurnished,North - East,Atmosphere O2,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Jun '26
140,4 BHK Apartment for Sale in Santacruz West Mumbai,"15.50 Cr40,789 per sqft",2400 sqft,NAN,NAN,10 out of 15,New Property,Unfurnished,North - West,NAN,Freehold,4 Covered,5,4,Main Road,Poss. by Aug '24
141,"2 BHK Apartment for Sale in 127 Raj Home, Mira Road East Mumbai","98 Lac9,333 per sqft",650 sqft,NAN,NAN,14 out of 17,New Property,Semi-Furnished,East,127 Raj Home,Freehold,1 Open,2,4,"Garden/Park, Main Road",Poss. by Dec '24
142,"4 BHK Apartment for Sale in Kalpataru Elitus, Mulund West Mumbai","3.35 Cr17,914 per sqft",1339 sqft,NAN,NAN,NAN,New Property,Unfurnished,NAN,Kalpataru Elitus,NAN,1 Covered,3,NAN,NAN,Poss. by Sep '28
143,"2 BHK Apartment for Sale in Piramal Mahalaxmi, Mahalakshmi Mumbai",4.30 Cr,770 sqft,NAN,NAN,NAN,New Property,Unfurnished,NAN,Piramal Mahalaxmi,NAN,NAN,2,NAN,NAN,NAN
144,"2 BHK Apartment for Sale in Rivali Park Stargaze, Borivali East Mumbai","1.95 Cr16,738 per sqft",770 sqft,NAN,NAN,21 out of 42,New Property,Unfurnished,East,Rivali Park Stargaze,Freehold,1 Covered,2,1,Main Road,Poss. by Oct '28
145,"1 BHK Apartment for Sale in Walchand Paradise, Mira Road East Mumbai","69 Lac9,583 per sqft",446 sqft,NAN,NAN,14 out of 25,New Property,Unfurnished,East,Walchand Paradise,Freehold,1 Open,2,NAN,"Garden/Park, Pool, Main Road",Poss. by Aug '24
146,"2 BHK Apartment for Sale in Kanakia Silicon Valley, Powai Mumbai","2.45 Cr23,333 per sqft",666 sqft,NAN,Ready to Move,10 out of 22,Resale,Unfurnished,East,Kanakia Silicon Valley,Co-operative Society,1 Covered,2,NAN,Garden/Park,NAN
147,2 BHK Apartment for Sale in Santacruz East Mumbai,"2.20 Cr27,500 per sqft",630 sqft,NAN,Ready to Move,6 out of 7,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,NAN,Main Road,NAN
148,"3 BHK Apartment for Sale in Shubham Trident, Chembur Mumbai","3.40 Cr18,671 per sqft",1104 sqft,NAN,NAN,7 out of 13,New Property,Semi-Furnished,East,Shubham Trident,Freehold,1 Covered,4,NAN,"Garden/Park, Main Road",Poss. by Dec '24
149,2 BHK Apartment for Sale in Santacruz East Mumbai,"2.25 Cr20,680 per sqft",680 sqft,NAN,NAN,6 out of 13,New Property,Semi-Furnished,East,NAN,Freehold,1 Covered,2,NAN,"Garden/Park, Pool, Main Road",Poss. by Dec '25
150,5 BHK Apartment for Sale in Santacruz West Mumbai,"13.25 Cr41,772 per sqft",2644 sqft,NAN,NAN,10 out of 17,New Property,Unfurnished,East,NAN,Freehold,4 Covered,6,6,Garden/Park,Poss. by Dec '24
151,"2 BHK Apartment for Sale in Piramal Revanta, Mulund West Mumbai","1.75 Cr15,909 per sqft",638 sqft,NAN,NAN,9 out of 30,New Property,Unfurnished,North - East,Piramal Revanta,Freehold,1 Covered,2,NAN,Garden/Park,Poss. by Dec '25
152,"1 BHK Apartment for Sale in Roswalt Zaiden, Jogeshwari West Mumbai","1.16 Cr16,571 per sqft",401 sqft,NAN,NAN,15 out of 35,New Property,Unfurnished,East,Roswalt Zaiden,Freehold,1 Covered,2,NAN,"Garden/Park, Main Road",Poss. by Dec '26
153,"3 BHK Apartment for Sale in Omkar Alta Monte, Malad East Mumbai",2.61 Cr,933 sqft,NAN,NAN,NAN,New Property,Semi-Furnished,East,Omkar Alta Monte,Freehold,1 Covered,3,NAN,Main Road,Poss. by Dec '24
154,"2 BHK Apartment for Sale in Elixir Reserve, Powai Mumbai","2.75 Cr27,555 per sqft",840 sqft,NAN,NAN,16 out of 24,New Property,Semi-Furnished,North - East,Elixir Reserve,Freehold,2 Covered,2,1,"Garden/Park, Pool",Poss. by Jun '27
155,2 BHK Apartment for Sale in Chembur East Mumbai,"2.46 Cr26,452 per sqft",647 sqft,NAN,NAN,5 out of 13,New Property,Unfurnished,East,NAN,Freehold,1 Covered,2,NAN,Garden/Park,Poss. by Dec '24
156,"3 BHK Apartment for Sale in Lodha Aura, Wadala East Mumbai","3.50 Cr36,458 per sqft",958 sqft,NAN,NAN,30 out of 38,New Property,Semi-Furnished,East,Lodha Aura,Freehold,1 Covered,4,2,"Garden/Park, Pool, Main Road",Poss. by Jun '25
157,"2 BHK Apartment for Sale in RNA NG Eclat, Andheri West Mumbai","4.10 Cr30,370 per sqft",950 sqft,NAN,Ready to Move,23 out of 38,Resale,Unfurnished,East,RNA NG Eclat,Freehold,1 Covered,2,1,"Garden/Park, Main Road",NAN
158,"2 BHK Apartment for Sale in Ruparel Stardom, Malad West Mumbai","1.99 Cr23,495 per sqft",737 sqft,NAN,NAN,NAN,New Property,Unfurnished,NAN,Ruparel Stardom,NAN,1 Covered,2,NAN,NAN,Poss. by Jun '28
159,"3 BHK Apartment for Sale in Lodha Acenza, Andheri East Mumbai","6.50 Cr30,233 per sqft",1650 sqft,NAN,NAN,7 out of 15,New Property,Unfurnished,East,Lodha Acenza,Freehold,2 Covered,3,2,Main Road,Poss. by Dec '25
160,"2 BHK Apartment for Sale in Sethia Pride, Kandivali East Mumbai","1.49 Cr17,529 per sqft",620 sqft,NAN,NAN,10 out of 40,Resale,Unfurnished,North - East,Sethia Pride,Freehold,1 Covered,2,1,Garden/Park,Poss. by Jul '27
161,"2 BHK Apartment for Sale in Lodha Park, Upper Worli Mumbai","4.50 Cr38,894 per sqft",857 sqft,NAN,NAN,10 out of 45,New Property,Unfurnished,East,Lodha Park,Freehold,1 Covered,2,1,"Pool, Main Road",Poss. by Dec '25
162,"3 BHK Apartment for Sale in Elixir Reserve, Powai Mumbai","3.90 Cr26,000 per sqft",1040 sqft,NAN,NAN,17 out of 22,New Property,Unfurnished,East,Elixir Reserve,Freehold,1 Covered,3,1,"Garden/Park, Pool, Main Road",Poss. by Jun '26
163,"1 BHK Apartment for Sale in Roswalt Zaiden, Jogeshwari West Mumbai","1.10 Cr27,431 per sqft",401 sqft,NAN,NAN,15 out of 25,New Property,Unfurnished,West,Roswalt Zaiden,Freehold,NAN,2,NAN,Main Road,Poss. by Jun '26
164,3 BHK Apartment for Sale in Andheri West Mumbai,"3.90 Cr26,000 per sqft",1250 sqft,NAN,Ready to Move,NAN,Resale,Unfurnished,West,NAN,Co-operative Society,1 Covered,3,NAN,"Garden/Park, Main Road",NAN
165,"2 BHK Apartment for Sale in Rivali Park Stargaze, Borivali East Mumbai","1.99 Cr20,947 per sqft",772 sqft,NAN,NAN,Upper Basement out of 39,New Property,Unfurnished,East,Rivali Park Stargaze,Freehold,1 Covered,2,1,Main Road,Poss. by Dec '27
166,1 BHK Apartment for Sale in Wadala East Mumbai,1.65 Cr,470 sqft,NAN,Ready to Move,NAN,Resale,Unfurnished,East,NAN,Freehold,1 Covered,1,1,"Garden/Park, Pool, Main Road",NAN
167,"3 BHK Apartment for Sale in North Barcelona , Mira Road East Mumbai","1.43 Cr9,863 per sqft",1070 sqft,NAN,NAN,8 out of 35,New Property,Unfurnished,East,North Barcelona,Freehold,NAN,3,2,"Garden/Park, Main Road",Poss. by Dec '24
168,"2 BHK Apartment for Sale in RNA NG Eclat, Andheri West Mumbai","3.40 Cr23,448 per sqft",864 sqft,NAN,Ready to Move,18 out of 36,New Property,Unfurnished,East,RNA NG Eclat,Freehold,1 Covered,2,3,"Garden/Park, Pool, Main Road",NAN
169,"3 BHK Apartment for Sale in Raj Heritage 2, Mira Road East Mumbai","1.30 Cr9,455 per sqft",747 sqft,NAN,NAN,15 out of 35,New Property,Semi-Furnished,East,Raj Heritage 2,Freehold,1 Open,3,NAN,"Main Road, Garden/Park, Pool",Poss. by Dec '25
170,"1 BHK Apartment for Sale in Codename StarLife, Mira Road East Mumbai","60 Lac9,009 per sqft",414 sqft,NAN,NAN,30 out of 48,New Property,Unfurnished,West,Codename StarLife,Freehold,1 Covered,2,2,Main Road,Poss. by Dec '27
171,"1 BHK Apartment for Sale in Kalpataru Vivant, Andheri East Mumbai","1.49 Cr27,190 per sqft",439 sqft,NAN,NAN,16 out of 22,New Property,Unfurnished,East,Kalpataru Vivant,Freehold,1 Covered,2,NAN,Garden/Park,Poss. by Dec '26
172,"2 BHK Apartment for Sale in Jaydeep Icon, Mulund East Mumbai","1.60 Cr19,394 per sqft",660 sqft,NAN,NAN,2 out of 34,New Property,Unfurnished,North - East,Jaydeep Icon,Freehold,1 Covered,2,1,NAN,Poss. by Mar '27
173,"3 BHK Apartment for Sale in Rustomjee Seasons, Bandra East Mumbai","6.07 Cr53,527 per sqft",945 sqft,NAN,NAN,NAN,New Property,Unfurnished,NAN,Rustomjee Seasons,NAN,NAN,3,NAN,NAN,Poss. by Jun '25
174,5 BHK Apartment for Sale in Mazgaon Mumbai,"10.50 Cr37,500 per sqft",1910 sqft,NAN,Ready to Move,50 out of 72,Resale,Semi-Furnished,North - East,NAN,Freehold,NAN,5,1,"Main Road, Garden/Park",NAN
175,"3 BHK Apartment for Sale in Asshna Seabliss, Andheri West Mumbai","6.96 Cr23,593 per sqft",1988 sqft,NAN,NAN,10 out of 23,New Property,Unfurnished,East,Asshna Seabliss,Freehold,2 Covered,3,NAN,"Garden/Park, Main Road",Poss. by Dec '25
176,2 BHK Apartment for Sale in Mulund Mumbai,"1.70 Cr16,190 per sqft",700 sqft,NAN,Ready to Move,3 out of 7,Resale,Unfurnished,North,NAN,Co-operative Society,1 Open,2,NAN,Main Road,NAN
177,2 BHK Apartment for Sale in Ghatkopar East Mumbai,"1.25 Cr20,833 per sqft",484 sqft,NAN,Ready to Move,14 out of 16,Resale,Unfurnished,North - East,NAN,Leasehold,NAN,2,NAN,NAN,NAN
178,"3 BHK Apartment for Sale in Runwal Bliss, Kanjurmarg East Mumbai","2.42 Cr17,286 per sqft",884 sqft,NAN,Ready to Move,48 out of 50,Resale,Unfurnished,East,Runwal Bliss,Freehold,1 Covered,2,NAN,"Garden/Park, Pool, Main Road",NAN
179,2 BHK Apartment for Sale in Kandivali West Mumbai,"1.65 Cr15,865 per sqft",650 sqft,NAN,Ready to Move,7 out of 7,Resale,Semi-Furnished,West,NAN,Freehold,1 Covered,2,NAN,Main Road,NAN
180,3 BHK Apartment for Sale in Juhu Mumbai,"6.45 Cr36,550 per sqft",1281 sqft,NAN,NAN,10 out of 20,New Property,Unfurnished,East,NAN,Freehold,2 Covered,4,1,"Garden/Park, Main Road",Poss. by Jun '25
181,"3 BHK Apartment for Sale in Oberoi Sky City, Borivali East Mumbai",5.35 Cr,1133 sqft,NAN,Ready to Move,NAN,Resale,Unfurnished,North - West,Oberoi Sky City,Co-operative Society,2 Covered,3,1,Main Road,NAN
182,"2 BHK Apartment for Sale in Sheth Edmont, Kandivali West Mumbai",3.39 Cr,1218 sqft,NAN,NAN,NAN,New Property,Unfurnished,NAN,Sheth Edmont,NAN,1 Covered,2,NAN,NAN,Poss. by Aug '29
183,3 BHK Apartment for Sale in Andheri West Mumbai,"4.60 Cr35,385 per sqft",1100 sqft,NAN,Ready to Move,4 out of 7,Resale,Unfurnished,East,NAN,Freehold,1 Open,3,NAN,"Garden/Park, Main Road",NAN
184,1 BHK Apartment for Sale in Vile Parle East Mumbai,1.70 Cr,350 sqft,NAN,Ready to Move,6 out of 10,Resale,Furnished,East,NAN,Freehold,NAN,1,1,Main Road,NAN
185,1 BHK Apartment for Sale in Mira Road East Mumbai,"62.8 Lac8,099 per sqft",404 sqft,NAN,Ready to Move,5 out of 10,New Property,Semi-Furnished,North - East,NAN,Freehold,1 Open,2,3,"Garden/Park, Main Road",NAN
186,1 BHK Apartment for Sale in Virar West Mumbai,"38 Lac5,846 per sqft",473 sqft,NAN,Ready to Move,NAN,New Property,Unfurnished,East,NAN,Freehold,1 Open,2,3,"Garden/Park, Pool, Main Road",NAN
187,"3 BHK Apartment for Sale in Runwal Bliss, Kanjurmarg East Mumbai","3.45 Cr25,368 per sqft",1271 sqft,NAN,Ready to Move,10 out of 50,Resale,Semi-Furnished,East,Runwal Bliss,NAN,2 Covered,3,1,Garden/Park,NAN
188,3 BHK Apartment for Sale in Juhu Mumbai,"7.25 Cr65,909 per sqft",1100 sqft,NAN,Ready to Move,5 out of 12,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,3,NAN,Main Road,NAN
189,"3 BHK Apartment for Sale in Island Cove, Mahim Mumbai","4.51 Cr28,188 per sqft",1040 sqft,NAN,NAN,20 out of 30,New Property,Semi-Furnished,East,Island Cove,Freehold,2 Covered,3,1,Garden/Park,Poss. by Aug '28
190,1 BHK Apartment for Sale in Bandra West Mumbai,"3 Cr50,000 per sqft",500 sqft,NAN,Ready to Move,6 out of 14,New Property,Semi-Furnished,West,NAN,Freehold,NAN,2,NAN,"Pool, Garden/Park, Main Road",NAN
191,2 BHK Apartment for Sale in Matunga East Mumbai,"3.70 Cr29,600 per sqft",819 sqft,NAN,Ready to Move,NAN,Resale,Unfurnished,North - East,NAN,Co-operative Society,1 Covered,2,NAN,"Garden/Park, Main Road",NAN
192,"3 BHK Apartment for Sale in Lodha Park, Worli Mumbai","5.50 Cr34,548 per sqft",1092 sqft,NAN,Ready to Move,37 out of 77,Resale,Semi-Furnished,East,Lodha Park,Freehold,2 Covered,3,NAN,"Garden/Park, Pool",NAN
193,2 BHK Apartment for Sale in Borivali West Mumbai,"1.64 Cr27,000 per sqft",610 sqft,NAN,NAN,10 out of 17,New Property,Unfurnished,East,NAN,Co-operative Society,1 Covered,2,NAN,Main Road,Poss. by Dec '25
194,2 BHK Apartment for Sale in Santacruz West Mumbai,"4.41 Cr49,000 per sqft",725 sqft,NAN,Ready to Move,8 out of 13,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,NAN,Main Road,NAN
195,2 BHK Apartment for Sale in Virar West Mumbai,"45 Lac4,918 per sqft",559 sqft,NAN,Ready to Move,NAN,New Property,Unfurnished,North - West,NAN,Freehold,"1 Covered,",2,2,"Garden/Park, Main Road",NAN
196,"3 BHK Apartment for Sale in Kanakia Silicon Valley, Powai Mumbai","3.40 Cr22,667 per sqft",986 sqft,NAN,Ready to Move,21 out of 30,Resale,Unfurnished,East,Kanakia Silicon Valley,Freehold,1 Covered,3,NAN,"Garden/Park, Pool, Main Road",NAN
197,"5 BHK Apartment for Sale in Lodha Park, Worli Mumbai","35 Cr96,260 per sqft",NAN,3636 sqft,Ready to Move,68 out of 75,Resale,Unfurnished,West,Lodha Park,Freehold,NAN,5,2,Main Road,NAN
198,2 BHK Apartment for Sale in Borivali West Mumbai,"1.72 Cr20,117 per sqft",605 sqft,NAN,Ready to Move,NAN,Resale,Unfurnished,East,NAN,Freehold,1 Open,2,NAN,"Garden/Park, Main Road",NAN
199,"2 BHK Apartment for Sale in Dosti Eastern Bay, Wadala East Mumbai",2.30 Cr,671 sqft,NAN,Ready to Move,5 out of 44,New Property,Unfurnished,North - East,Dosti Eastern Bay,Co-operative Society,1 Covered,2,NAN,"Garden/Park, Pool, Main Road",NAN
200,3 BHK Apartment for Sale in Nana Chowk Area Mumbai,"7.99 Cr61,132 per sqft",1307 sqft,NAN,NAN,26 out of 81,New Property,Unfurnished,East,NAN,Leasehold,2 Covered,4,1,"Garden/Park, Pool, Main Road",Poss. by Jun '28
201,"3 BHK Apartment for Sale in Hiranandani Empress Hill, Powai Mumbai",5.05 Cr,1104 sqft,NAN,NAN,15 out of 20,New Property,Semi-Furnished,East,Hiranandani Empress Hill,Freehold,2 Covered,3,1,"Garden/Park, Main Road",Poss. by Dec '27
202,"2 BHK Apartment for Sale in Veena Smart Homes, Kandivali West Mumbai","1.48 Cr16,629 per sqft",590 sqft,NAN,NAN,4 out of 40,New Property,Furnished,East,Veena Smart Homes,Leasehold,NAN,2,NAN,NAN,Poss. by Dec '25
203,"2 BHK Apartment for Sale in Lodha Woods, Kandivali East Mumbai","1.97 Cr17,625 per sqft",761 sqft,NAN,NAN,2 out of 20,Resale,Unfurnished,NAN,Lodha Woods,Freehold,1 Covered,2,1,"Pool, Garden/Park, Main Road",Poss. by Oct '25
204,"3 BHK Apartment for Sale in Rustomjee Crown, Prabhadevi Mumbai","8.20 Cr61,423 per sqft",1335 sqft,NAN,NAN,NAN,Resale,Unfurnished,North - East,Rustomjee Crown,Freehold,NAN,3,NAN,Main Road,Poss. by Dec '25
205,"2 BHK Apartment for Sale in Godrej Reserve, Akurli Nagar Mumbai","2.25 Cr22,059 per sqft",766 sqft,NAN,NAN,20 out of 54,Resale,Semi-Furnished,East,Godrej Reserve,Co-operative Society,1 Covered,2,1,Garden/Park,Poss. by Dec '29
206,"2 BHK Apartment for Sale in Sanghvi Infenia, Santacruz East Mumbai","1.85 Cr23,125 per sqft",578 sqft,NAN,NAN,7 out of 12,New Property,Unfurnished,East,Sanghvi Infenia,Freehold,NAN,2,NAN,Main Road,Poss. by Aug '24
207,"3 BHK Builder Floor for Sale in Godrej Urban Park, Chandivali Mumbai","2.72 Cr27,309 per sqft",996 sqft,NAN,NAN,Upper Basement out of 6,New Property,Unfurnished,East,Godrej Urban Park,Freehold,1 Covered,3,1,"Garden/Park, Pool, Main Road",Poss. by Dec '24
208,"2 BHK Apartment for Sale in Arihant Sky, Chembur Mumbai","1.50 Cr18,987 per sqft",546 sqft,NAN,NAN,10 out of 16,New Property,Unfurnished,East,Arihant Sky,Freehold,NAN,2,NAN,Main Road,Poss. by Dec '26
209,"2 BHK Apartment for Sale in Siennaa, Kandivali East Mumbai","2.45 Cr21,267 per sqft",745 sqft,NAN,NAN,42 out of 60,Resale,Unfurnished,North - East,Siennaa,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Dec '24
210,"3 BHK Apartment for Sale in Rivali Park Stargaze, Kandivali East Mumbai","2.90 Cr22,308 per sqft",1190 sqft,NAN,NAN,35 out of 40,New Property,Unfurnished,East,Rivali Park Stargaze,Freehold,1 Covered,3,1,"Pool, Garden/Park",Poss. by Apr '28
211,"2 BHK Apartment for Sale in Transcon Triumph Tower 4, Andheri West Mumbai","2.55 Cr25,148 per sqft",659 sqft,NAN,NAN,24 out of 37,New Property,Unfurnished,East,Transcon Triumph Tower 4,Freehold,1 Covered,2,NAN,"Garden/Park, Pool, Main Road",Poss. by Jun '26
212,"3 BHK Apartment for Sale in Piramal Revanta, Mulund West Mumbai","2.95 Cr28,365 per sqft",1040 sqft,NAN,NAN,24 out of 47,Resale,Unfurnished,East,Piramal Revanta,Freehold,2 Covered,3,1,"Garden/Park, Pool, Main Road",Poss. by Dec '25
213,4 BHK Apartment for Sale in Juhu Mumbai,"12.50 Cr41,667 per sqft",2087 sqft,NAN,NAN,13 out of 15,New Property,Unfurnished,West,NAN,Co-operative Society,3 Covered,4,1,Garden/Park,Poss. by Dec '24
214,2 BHK Apartment for Sale in Shimpoli Mumbai,"1.75 Cr26,923 per sqft",625 sqft,NAN,NAN,NAN,New Property,Unfurnished,West,NAN,Freehold,NAN,2,NAN,"Garden/Park, Pool",Poss. by Dec '24
215,"3 BHK Apartment for Sale in Vasant Blossom, Andheri East Mumbai","2.85 Cr19,115 per sqft",904 sqft,NAN,NAN,12 out of 25,New Property,Unfurnished,East,Vasant Blossom,Freehold,1 Covered,3,1,Garden/Park,Poss. by Dec '24
216,1 BHK Apartment for Sale in Sector 2 Charkop Mumbai,"1.07 Cr17,833 per sqft",419 sqft,NAN,NAN,8 out of 22,New Property,Unfurnished,North,NAN,Leasehold,1 Covered,2,NAN,NAN,Poss. by Mar '26
217,"2 BHK Apartment for Sale in Lodha Eternis, Gautam Nagar Chakala Industrial Area MIDC Mumbai","2.09 Cr32,300 per sqft",650 sqft,NAN,NAN,4 out of 7,New Property,Unfurnished,East,Lodha Eternis,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Dec '25
218,"3 BHK Apartment for Sale in Lodha Acenza, Andheri East Mumbai","5.36 Cr29,564 per sqft",1649 sqft,NAN,NAN,7 out of 20,New Property,Unfurnished,East,Lodha Acenza,Freehold,2 Covered,3,1,"Garden/Park, Pool, Main Road",Poss. by Feb '25
219,"2 BHK Apartment for Sale in Sunbeam Heights, Adarsh Nagar Jogeshwari West Mumbai","1.99 Cr18,952 per sqft",675 sqft,NAN,NAN,27 out of 37,New Property,Unfurnished,East,Sunbeam Heights,Power Of Attorney,"1 Covered,",2,2,"Garden/Park, Pool, Main Road",Poss. by Dec '25
220,2 BHK Apartment for Sale in Malad East Mumbai,"1.29 Cr15,176 per sqft",564 sqft,NAN,NAN,10 out of 23,New Property,Unfurnished,East,NAN,Freehold,NAN,2,2,"Garden/Park, Main Road",Poss. by Oct '26
221,"2 BHK Apartment for Sale in Lodha Woods, Kandivali East Mumbai","2 Cr25,608 per sqft",NAN,781 sqft,NAN,NAN,New Property,Semi-Furnished,NAN,Lodha Woods,NAN,1 Covered,2,NAN,NAN,Poss. by Dec '25
222,"2 BHK Apartment for Sale in Lodha Woods, Lokhandwala Township Kandivali East Mumbai","2 Cr21,053 per sqft",781 sqft,NAN,NAN,6 out of 22,New Property,Semi-Furnished,East,Lodha Woods,Freehold,1 Covered,2,1,"Garden/Park, Pool, Main Road",Poss. by Dec '25
