BHK,sector,price,price_persqft,SuperArea,Floor,Furnishing,facing,Car_Parking,Bathroom,Balcony,overlooking,city
2,Yapral,0.73,6083,1200.0,1,Semi-Furnished,East,May be not,2,1,Garden/Park,Hydrabad
2,others,0.55,5314,1035.0,1,Unfurnished,East,May be not,2,1,,Hydrabad
4+,Kollur,4.5,4186,10750.0,10+,Semi-Furnished,,May be not,4+,4+,,Hydrabad
2,others,0.61,,1078.0,2,Furnished,,May be not,2,2,,Hydrabad
3,others,0.72,4675,1540.0,5,Semi-Furnished,,May be not,3,2,,Hydrabad
2,others,0.6,5217,1150.0,2,Unfurnished,West,May be not,2,2,Main Road,Hydrabad
2,others,1.26,9984,1262.0,2,Semi-Furnished,West,May be not,2,1,"Garden/Park, Pool, Main Road",Hydrabad
2,Outer Ring Road,0.31,,1100.0,5,Unfurnished,East,May be not,2,1,"Garden/Park, Main Road",Hydrabad
3,others,1.05,5526,1900.0,2,Unfurnished,East,May be not,3,3,"Garden/Park, Main Road",Hydrabad
3,others,1.1,8980,1225.0,1,Furnished,,May be not,2,,,Hydrabad
2,others,0.7000000000000001,5185,1350.0,1,Unfurnished,East,May be not,2,,Main Road,Hydrabad
2,others,0.45,4286,1050.0,1,Unfurnished,East,May be not,2,2,"Garden/Park, Main Road",Hydrabad
3,Kondapur,1.6,7882,2030.0,3,Unfurnished,,May be not,3,,,Hydrabad
3,Manikonda Jagir,0.62,9538,650.0,2,Unfurnished,East,available,2,,,Hydrabad
3,NH 9,1.1,7261,1515.0,1,Semi-Furnished,,May be not,3,1,Main Road,Hydrabad
4,others,0.85,2760,3080.0,10+,Unfurnished,West,May be not,3,3,"Garden/Park, Pool, Main Road",Hydrabad
3,others,1.0,7042,1420.0,3,Semi-Furnished,West,May be not,3,1,Main Road,Hydrabad
3,others,1.51,10033,1505.0,10+,Unfurnished,West,May be not,2,1,Pool,Hydrabad
2,others,1.12,8589,1304.0,7,Unfurnished,East,May be not,2,1,"Garden/Park, Pool",Hydrabad
2,others,0.35000000000000003,3302,1060.0,3,Unfurnished,East,May be not,2,2,,Hydrabad
4+,others,5.6,6222,9000.0,3,Semi-Furnished,South - East,available,4+,4,Main Road,Hydrabad
2,others,0.6,6000,1000.0,2,Unfurnished,,May be not,2,,,Hydrabad
2,others,0.75,,,2,Semi-Furnished,South,available,2,1,,Hydrabad
3,Manikonda Jagir,1.1,5500,2000.0,3,Furnished,North - East,available,3,,"Garden/Park, Main Road",Hydrabad
2,others,0.65,4333,1500.0,1,Semi-Furnished,,May be not,3,,,Hydrabad
2,others,1.25,7812,1600.0,5,Furnished,East,May be not,3,,Main Road,Hydrabad
2,others,0.75,7143,1050.0,1,Furnished,,May be not,2,,,Hydrabad
2,others,0.85,6459,1316.0,1,Semi-Furnished,South,May be not,2,3,"Garden/Park, Main Road",Hydrabad
2,others,0.28,3867,724.0,2,Unfurnished,East,May be not,2,,,Hydrabad
2,others,1.3,9240,1407.0,10+,Furnished,West,May be not,2,2,Garden/Park,Hydrabad
2,others,0.65,5324,1221.0,1,Unfurnished,East,May be not,2,1,"Pool, Garden/Park, Main Road",Hydrabad
2,others,0.62,5000,1240.0,3,Unfurnished,West,May be not,2,,Garden/Park,Hydrabad
2,others,0.59,6556,900.0,1,Unfurnished,,May be not,2,,,Hydrabad
3,others,0.87,5241,1660.0,5,Semi-Furnished,,May be not,3,,,Hydrabad
3,others,0.72,5760,1250.0,4,Semi-Furnished,,May be not,2,,,Hydrabad
2,others,0.75,6356,1180.0,6,Unfurnished,West,May be not,2,1,,Hydrabad
3,others,1.7,8095,2100.0,10+,Unfurnished,,May be not,3,,,Hydrabad
3,others,0.85,6800,1250.0,1,Unfurnished,East,May be not,2,1,Main Road,Hydrabad
2,Outer Ring Road,0.5,4464,1120.0,3,Unfurnished,East,May be not,2,,,Hydrabad
3,NH 9,1.6,10159,1575.0,2,Semi-Furnished,,May be not,3,,,Hydrabad
2,Outer Ring Road,0.45,4091,1100.0,3,Furnished,,May be not,2,,,Hydrabad
2,others,0.65,7222,900.0,4,Unfurnished,East,available,2,1,,Hydrabad
2,others,0.75,,900.0,1,Unfurnished,North,available,2,2,,Hydrabad
2,others,0.6,5455,1100.0,3,Furnished,East,available,2,1,Garden/Park,Hydrabad
2,others,0.75,6818,1100.0,4,Unfurnished,North,May be not,2,1,Main Road,Hydrabad
2,others,0.7000000000000001,6542,1070.0,7,Semi-Furnished,North,May be not,2,1,"Pool, Garden/Park, Main Road",Hydrabad
3,Kondapur,1.76,10583,1663.0,10+,Unfurnished,West,available,3,1,"Garden/Park, Main Road",Hydrabad
3,Kollur,1.4,5773,2425.0,7,Unfurnished,West,available,3,3,"Garden/Park, Pool, Main Road",Hydrabad
3,others,3.3,11458,2880.0,10+,Unfurnished,West,available,3,1,Main Road,Hydrabad
3,Kondapur,1.7,7391,2300.0,2,Unfurnished,East,available,3,1,,Hydrabad
2,Pragathi Nagar,0.58,5631,1030.0,3,Semi-Furnished,East,May be not,2,2,,Hydrabad
3,Banjara Hills,2.65,11134,2380.0,0,Semi-Furnished,,May be not,3,,,Hydrabad
3,Puppalguda,1.8,8571,2100.0,7,Unfurnished,East,May be not,3,1,,Hydrabad
3,Kompally,1.6,8791,1820.0,6,Furnished,East,May be not,3,2,Garden/Park,Hydrabad
3,others,1.55,9118,1700.0,1,Furnished,West,May be not,3,1,Garden/Park,Hydrabad
3,others,1.25,8013,1560.0,0,Semi-Furnished,,May be not,3,2,"Pool, Garden/Park, Main Road",Hydrabad
3,others,1.45,9477,1530.0,2,Furnished,East,May be not,3,2,Main Road,Hydrabad
2,others,0.52,4618,1126.0,2,Unfurnished,North,available,2,3,,Hydrabad
3,others,0.7000000000000001,5833,1200.0,3,Unfurnished,North - West,May be not,2,2,Garden/Park,Hydrabad
2,others,1.5,10000,1500.0,2,Unfurnished,,May be not,2,1,,Hydrabad
2,others,0.7000000000000001,5600,1250.0,2,Semi-Furnished,North - East,available,2,1,Main Road,Hydrabad
3,others,1.2,7692,1560.0,2,Unfurnished,East,May be not,3,2,,Hydrabad
4+,others,9.0,25714,3500.0,10,Unfurnished,East,May be not,4+,4+,"Garden/Park, Pool, Main Road",Hydrabad
3,others,1.5,8824,1700.0,3,Unfurnished,,May be not,2,1,,Hydrabad
2,others,0.675,5233,1290.0,2,Unfurnished,East,May be not,2,2,Main Road,Hydrabad
3,others,1.2,9677,1240.0,5,Unfurnished,West,May be not,4,2,Main Road,Hydrabad
3,Kokapet,2.3,10351,2222.0,10,Unfurnished,East,available,2,1,"Garden/Park, Pool",Hydrabad
2,others,0.8,7619,1050.0,5,Semi-Furnished,,May be not,2,,,Hydrabad
3,others,0.85,6800,1250.0,1,Semi-Furnished,East,available,3,2,"Garden/Park, Main Road",Hydrabad
2,others,2.6,27368,950.0,1,Semi-Furnished,,May be not,2,1,,Hydrabad
3,Kompally,0.9500000000000001,5343,1778.0,4,Unfurnished,,May be not,3,,,Hydrabad
4+,others,0.85,7234,1175.0,,,,May be not,,,,Hydrabad
4+,others,1.5,9375,1600.0,,,,May be not,,,,Hydrabad
3,others,0.96,5393,1780.0,4,Unfurnished,West,May be not,3,3,Main Road,Hydrabad
3,NH 9,0.7000000000000001,,1360.0,4,Unfurnished,East,May be not,2,2,Main Road,Hydrabad
3,others,0.98,6469,1515.0,3,Semi-Furnished,,May be not,2,3,,Hydrabad
4,others,4.0,12739,3140.0,1,Unfurnished,North - East,May be not,4,3,Main Road,Hydrabad
3,others,1.0,7018,1425.0,1,Furnished,East,May be not,2,1,,Hydrabad
4+,others,1.1,7333,1500.0,0,Unfurnished,North - East,May be not,4+,1,Main Road,Hydrabad
2,others,1.25,3472,3600.0,2,Unfurnished,East,May be not,2,2,,Hydrabad
2,others,0.52,5200,1000.0,4,Unfurnished,North,May be not,2,2,Main Road,Hydrabad
3,others,2.22,,2220.0,10+,Unfurnished,West,May be not,4,2,"Garden/Park, Pool",Hydrabad
3,others,1.1,6077,1810.0,4,Unfurnished,West,May be not,3,2,,Hydrabad
3,others,0.8470000000000001,,1380.0,1,Unfurnished,,May be not,3,1,,Hydrabad
3,others,3.5,14000,2500.0,3,Semi-Furnished,North,May be not,2,1,Main Road,Hydrabad
3,others,5.0,19268,2595.0,0,Furnished,South - East,May be not,3,2,"Garden/Park, Main Road",Hydrabad
3,Kompally,0.758,5000,1515.0,,,,May be not,,,,Hydrabad
2,others,0.8,8000,1000.0,2,Furnished,,May be not,2,2,,Hydrabad
2,others,0.6,5854,1025.0,2,Unfurnished,East,May be not,2,2,Garden/Park,Hydrabad
3,others,1.0,6667,1500.0,2,Unfurnished,East,available,3,2,Main Road,Hydrabad
3,others,1.89,10541,1793.0,10+,Unfurnished,West,May be not,3,1,Garden/Park,Hydrabad
2,others,0.59,6051,975.0,3,Furnished,West,available,2,,Main Road,Hydrabad
2,others,0.7000000000000001,6536,1071.0,5,Semi-Furnished,East,available,2,1,,Hydrabad
3,others,0.98,,1825.0,4,Unfurnished,North - West,May be not,3,4,,Hydrabad
2,others,1.5,10714,1400.0,10+,Furnished,North - East,May be not,2,2,,Hydrabad
3,others,1.35,,2690.0,2,Unfurnished,,May be not,3,2,,Hydrabad
3,others,1.3,8667,1500.0,2,Semi-Furnished,,May be not,2,,,Hydrabad
3,Gachibowli,1.35,7965,1695.0,10+,Semi-Furnished,East,May be not,2,1,"Garden/Park, Pool, Main Road",Hydrabad
3,others,1.2,7059,1700.0,2,Unfurnished,North - East,May be not,3,4,,Hydrabad
2,Outer Ring Road,0.6,5455,1100.0,5,Furnished,East,May be not,2,2,,Hydrabad
3,others,0.8,4577,1748.0,0,Furnished,East,available,3,1,"Garden/Park, Pool",Hydrabad
2,others,0.5,4744,1054.0,4,Semi-Furnished,East,available,2,,,Hydrabad
2,others,0.75,,1325.0,4,Unfurnished,,May be not,2,1,,Hydrabad
2,Manikonda Jagir,0.85,6939,1225.0,5,Unfurnished,West,May be not,2,2,Main Road,Hydrabad
2,others,1.0,8163,1225.0,3,Semi-Furnished,,May be not,2,2,,Hydrabad
3,others,1.95,10864,1795.0,1,Unfurnished,East,May be not,3,3,Main Road,Hydrabad
2,others,0.45,4500,1000.0,3,Unfurnished,East,May be not,2,2,"Garden/Park, Main Road",Hydrabad
3,others,1.25,5319,2350.0,5,Unfurnished,,May be not,3,,,Hydrabad
3,others,1.1,6304,1745.0,1,Unfurnished,East,May be not,3,3,,Hydrabad
2,others,0.45,5769,780.0,2,Semi-Furnished,North,May be not,2,1,Main Road,Hydrabad
4+,others,8.0,5714,14001.0,0,Semi-Furnished,West,May be not,4+,,,Hydrabad
2,Bandlaguda Jagir,1.0,6250,1600.0,1,Unfurnished,,May be not,2,2,,Hydrabad
4,others,2.3,10952,2100.0,2,Unfurnished,South,available,4,3,Main Road,Hydrabad
2,others,0.75,6250,1200.0,1,Unfurnished,East,May be not,2,1,,Hydrabad
2,others,0.72,6076,1185.0,4,Unfurnished,West,May be not,2,2,,Hydrabad
4+,NH 9,1.5,15789,950.0,0,Unfurnished,East,May be not,4+,2,,Hydrabad
3,others,1.1,5500,2000.0,2,Unfurnished,East,May be not,3,2,,Hydrabad
3,others,1.24,6667,1860.0,7,Unfurnished,East,May be not,3,3,"Pool, Garden/Park, Main Road",Hydrabad
3,others,1.08,6109,1768.0,1,Unfurnished,East,available,3,2,"Garden/Park, Main Road",Hydrabad
3,Bandlaguda Jagir,1.13,5608,2015.0,3,Unfurnished,East,available,3,3,Main Road,Hydrabad
3,others,1.1,7237,1520.0,2,Unfurnished,,May be not,3,1,,Hydrabad
4+,others,1.35,,3000.0,2,Semi-Furnished,East,May be not,4+,,,Hydrabad
3,others,1.01,5799,1742.0,2,Unfurnished,West,May be not,3,2,Main Road,Hydrabad
2,others,0.425,3795,1120.0,0,Unfurnished,East,available,2,1,Main Road,Hydrabad
2,Gachibowli,0.52,5474,950.0,1,Unfurnished,East,May be not,2,1,,Hydrabad
4+,others,7.0,5833,12001.0,5,Semi-Furnished,West,May be not,4+,4+,,Hydrabad
3,others,1.74,8000,2175.0,10+,Unfurnished,East,available,3,2,Garden/Park,Hydrabad
3,Kompally,1.28,8393,1525.0,7,Unfurnished,North,available,2,1,Garden/Park,Hydrabad
3,others,1.22,6595,1850.0,3,Semi-Furnished,East,May be not,3,3,,Hydrabad
2,others,0.75,6250,1200.0,1,Furnished,North - East,May be not,2,2,"Garden/Park, Main Road",Hydrabad
3,others,1.23,5999,2055.0,10+,Semi-Furnished,East,available,3,2,,Hydrabad
2,others,0.55,5164,1065.0,5,Furnished,South - East,May be not,2,2,Main Road,Hydrabad
2,others,0.4,3828,1045.0,0,Unfurnished,,May be not,2,,,Hydrabad
2,others,0.4,4545,880.0,5,Furnished,East,May be not,2,1,,Hydrabad
3,others,1.4,8750,1600.0,4,Unfurnished,North,May be not,3,3,Main Road,Hydrabad
2,others,0.75,7614,985.0,4,Furnished,East,May be not,2,2,Main Road,Hydrabad
2,others,1.0,4836,2068.0,0,Furnished,,May be not,2,,,Hydrabad
2,others,0.761,6122,1243.0,1,Unfurnished,North,available,2,2,,Hydrabad
2,others,0.8059999999999999,5424,1486.0,5,Unfurnished,East,May be not,2,1,,Hydrabad
3,NH 9,0.76,4967,1530.0,1,Unfurnished,East,available,3,1,Main Road,Hydrabad
2,others,0.7000000000000001,7568,925.0,1,Semi-Furnished,West,May be not,2,2,,Hydrabad
2,others,0.484,4264,1135.0,3,Unfurnished,East,available,2,1,Main Road,Hydrabad
2,others,0.555,7624,728.0,1,Semi-Furnished,North - West,May be not,2,1,,Hydrabad
2,Nizampet,0.45,4737,950.0,4,Semi-Furnished,,May be not,2,,,Hydrabad
2,others,0.58,5156,1125.0,3,Unfurnished,,May be not,2,2,,Hydrabad
3,others,1.18,6500,1818.0,2,Unfurnished,East,May be not,3,1,,Hydrabad
2,NH 9,1.1,8835,1245.0,8,Unfurnished,,May be not,2,,,Hydrabad
3,others,1.5,12500,1200.0,3,Furnished,,May be not,3,,,Hydrabad
2,others,0.4,4000,1000.0,1,Unfurnished,East,May be not,2,2,,Hydrabad
2,others,0.65,5677,1145.0,6,Furnished,North,May be not,2,1,Main Road,Hydrabad
2,others,0.35000000000000003,,800.0,3,Unfurnished,,May be not,2,1,,Hydrabad
2,others,0.53,5000,1060.0,3,Unfurnished,East,May be not,2,2,Main Road,Hydrabad
3,others,1.25,7310,1710.0,5,Furnished,,May be not,2,,,Hydrabad
2,others,0.44,5207,845.0,3,Unfurnished,North,available,2,,,Hydrabad
2,others,0.55,4583,1200.0,1,Unfurnished,East,May be not,2,2,Garden/Park,Hydrabad
1,others,0.3,4559,658.0,7,Furnished,,May be not,1,,,Hydrabad
4,others,4.06,20594,1975.0,10+,Unfurnished,,May be not,4,,,Hydrabad
3,others,1.4,7977,1755.0,5,Semi-Furnished,South - East,May be not,3,1,Main Road,Hydrabad
2,NH 9,1.3,10156,1280.0,5,Furnished,East,May be not,2,,Main Road,Hydrabad
4,others,1.2,4800,2500.0,2,Unfurnished,West,available,3,2,,Hydrabad
2,others,0.79,6245,1265.0,5,Unfurnished,,May be not,2,1,,Hydrabad
2,Kondapur,1.41,9724,1450.0,10+,Semi-Furnished,West,available,2,2,"Garden/Park, Pool, Main Road",Hydrabad
3,others,1.25,6579,1900.0,3,Furnished,North,May be not,3,2,Main Road,Hydrabad
3,Kondapur,1.15,,1750.0,1,Semi-Furnished,,May be not,3,2,,Hydrabad
3,NH 9,1.75,7609,2300.0,2,Unfurnished,East,available,3,2,,Hydrabad
2,others,0.39,3391,1150.0,5,Semi-Furnished,North - East,available,3,1,Main Road,Hydrabad
3,others,3.12,12500,2500.0,2,Unfurnished,,May be not,3,,,Hydrabad
2,others,0.7000000000000001,7463,938.0,2,Furnished,,May be not,2,,,Hydrabad
3,others,1.3,7715,1685.0,5,Semi-Furnished,,May be not,3,,,Hydrabad
2,others,0.5,6993,715.0,1,Furnished,,May be not,2,,,Hydrabad
3,Banjara Hills,1.5,7895,1900.0,2,Semi-Furnished,,May be not,3,,,Hydrabad
2,Tellapur,1.3,10375,1253.0,1,Unfurnished,,May be not,2,,,Hydrabad
4,others,3.6,10000,3600.0,4,Furnished,,May be not,4,,,Hydrabad
2,Miyapur,0.7000000000000001,5691,1230.0,3,Semi-Furnished,,May be not,2,,,Hydrabad
3,others,2.3,,1825.0,3,Semi-Furnished,,May be not,3,2,,Hydrabad
3,Uppal,1.32,6392,2065.0,4,Unfurnished,,May be not,3,,,Hydrabad
2,others,0.3,3750,800.0,5,Semi-Furnished,,May be not,2,,,Hydrabad
2,others,0.55,5314,1035.0,5,Unfurnished,East,May be not,2,1,Main Road,Hydrabad
2,others,0.418,3976,1051.0,7,Unfurnished,,May be not,2,2,,Hydrabad
2,Uppal,0.6900000000000001,5798,1190.0,2,Unfurnished,East,May be not,2,1,Main Road,Hydrabad
3,NH 9,1.36,7319,1858.0,5,Unfurnished,East,available,3,2,"Garden/Park, Pool",Hydrabad
4,others,3.15,8690,3625.0,10+,Semi-Furnished,South - East,available,3,2,"Garden/Park, Main Road",Hydrabad
3,others,1.67,8892,1878.0,7,Semi-Furnished,East,available,3,3,Garden/Park,Hydrabad
2,others,0.78,6500,1200.0,4,Semi-Furnished,East,available,2,2,Main Road,Hydrabad
2,others,0.78,6718,1161.0,1,Semi-Furnished,West,May be not,2,,Garden/Park,Hydrabad
2,Pragathi Nagar,0.54,5217,1035.0,4,Semi-Furnished,East,available,2,2,Main Road,Hydrabad
3,others,0.6,4110,1460.0,3,Semi-Furnished,North,available,2,2,Main Road,Hydrabad
3,Gachibowli,2.9,10781,2690.0,10,Semi-Furnished,West,May be not,3,3,"Garden/Park, Pool",Hydrabad
3,others,1.5,,,1,Unfurnished,,May be not,4,2,,Hydrabad
2,others,0.53,5408,980.0,4,Unfurnished,East,May be not,2,2,Main Road,Hydrabad
3,Chanda Nagar,1.0,5000,2000.0,6,Furnished,South,available,3,3,,Hydrabad
2,others,0.52,4522,1150.0,3,Unfurnished,,May be not,2,1,,Hydrabad
2,NH 9,1.2,8929,1344.0,3,Semi-Furnished,,May be not,2,3,,Hydrabad
3,Kondapur,1.5,7000,2157.0,,Semi-Furnished,,available,3,1,,Hydrabad
4,others,4.9,17469,2805.0,10+,Unfurnished,,May be not,4,2,"Garden/Park, Pool, Main Road",Hydrabad
2,others,0.85,7025,1210.0,3,Semi-Furnished,East,available,2,2,Main Road,Hydrabad
2,others,0.7000000000000001,6114,1145.0,2,Semi-Furnished,East,available,2,1,,Hydrabad
3,NH 9,0.87,5800,1500.0,3,Unfurnished,East,May be not,3,1,,Hydrabad
3,others,1.5,8333,1800.0,3,Semi-Furnished,,May be not,4,,,Hydrabad
1,others,0.26,5778,450.0,4,Unfurnished,,May be not,1,1,,Hydrabad
2,others,0.55,4955,1110.0,2,Unfurnished,East,available,2,,,Hydrabad
3,Tellapur,1.05,7500,1400.0,10,Unfurnished,East,May be not,2,1,"Garden/Park, Pool, Main Road",Hydrabad
3,others,1.3,8125,1600.0,1,Semi-Furnished,,May be not,3,,,Hydrabad
4,Banjara Hills,2.3,11500,2000.0,5,,,May be not,4,,,Hydrabad
3,others,2.5,12500,2000.0,2,Furnished,,May be not,3,,,Hydrabad
2,others,0.52,4860,1070.0,3,Furnished,,May be not,2,,,Hydrabad
3,others,1.48,9000,1650.0,5,Furnished,East,available,3,,Main Road,Hydrabad
2,others,0.42,4667,900.0,1,Unfurnished,,May be not,2,,,Hydrabad
3,Kondapur,1.55,7990,1940.0,8,Furnished,,May be not,3,,,Hydrabad
4,others,3.35,12050,2780.0,5,Unfurnished,,May be not,4,,,Hydrabad
4,others,1.6,6400,2500.0,3,Semi-Furnished,,May be not,4,,,Hydrabad
3,others,1.25,8000,1566.0,,Unfurnished,,available,3,,,Hydrabad
3,Miyapur,1.5,10000,1500.0,8,Semi-Furnished,,May be not,2,,,Hydrabad
3,NH 9,0.7020000000000001,3900,1800.0,10+,Unfurnished,East,available,3,3,,Hydrabad
3,Bandlaguda Jagir,1.0,5000,2000.0,4,Unfurnished,West,May be not,3,2,,Hydrabad
3,Pragathi Nagar,0.78,5000,1560.0,1,Furnished,North,available,3,2,Main Road,Hydrabad
3,others,0.7000000000000001,4795,1460.0,2,Unfurnished,East,May be not,2,2,"Garden/Park, Pool",Hydrabad
2,Yapral,0.65,5909,1100.0,5,Semi-Furnished,West,available,2,1,,Hydrabad
2,Outer Ring Road,0.5,4386,1140.0,4,Unfurnished,East,May be not,2,,,Hydrabad
2,others,0.35000000000000003,4375,800.0,0,Semi-Furnished,East,May be not,2,,,Hydrabad
2,others,0.4,4000,1000.0,3,Unfurnished,East,May be not,2,1,,Hydrabad
2,others,0.54,5143,1050.0,5,Unfurnished,East,May be not,2,2,Main Road,Hydrabad
2,others,0.6,5000,1200.0,4,Unfurnished,East,available,2,2,Main Road,Hydrabad
2,Yapral,0.42,4200,1000.0,3,Unfurnished,East,May be not,2,2,,Hydrabad
3,Bachupally,0.45,3913,1150.0,2,Semi-Furnished,West,available,2,2,Main Road,Hydrabad
3,others,1.08,6840,1579.0,3,Semi-Furnished,East,available,3,2,Garden/Park,Hydrabad
2,Bachupally,0.49,4000,1225.0,,Unfurnished,West,May be not,2,2,Main Road,Hydrabad
3,Kokapet,1.4,10072,1390.0,2,Unfurnished,West,May be not,3,1,"Garden/Park, Pool, Main Road",Hydrabad
2,Bachupally,0.62,5636,1100.0,1,Furnished,North - East,May be not,2,2,,Hydrabad
3,Manikonda Jagir,1.4,7000,2000.0,2,Unfurnished,,May be not,3,2,,Hydrabad
4,others,1.99,7370,2700.0,1,Unfurnished,,May be not,3,2,,Hydrabad
3,others,0.63,4468,1410.0,3,Semi-Furnished,North - West,available,2,2,Garden/Park,Hydrabad
3,Kondapur,1.6,7619,2100.0,4,Semi-Furnished,,May be not,3,2,,Hydrabad
2,others,0.47000000000000003,4700,1000.0,4,Unfurnished,East,May be not,2,2,Garden/Park,Hydrabad
3,Kondapur,1.32,8462,1560.0,4,Furnished,West,available,3,2,Main Road,Hydrabad
2,others,0.65,5712,1138.0,1,Semi-Furnished,East,May be not,3,1,,Hydrabad
3,others,1.7,7727,2200.0,4,Furnished,,May be not,3,,,Hydrabad
3,others,1.3,,1585.0,3,Semi-Furnished,East,available,2,2,,Hydrabad
2,others,1.3,10833,1200.0,4,Furnished,,May be not,2,,,Hydrabad
3,Banjara Hills,1.9,10556,1800.0,1,Unfurnished,,May be not,3,,,Hydrabad
3,others,0.9,,1250.0,5,Unfurnished,,May be not,2,,,Hydrabad
2,others,0.68,5913,1150.0,3,Semi-Furnished,,May be not,2,2,,Hydrabad
3,NH 9,1.38,6233,2214.0,2,Unfurnished,East,May be not,4,2,"Main Road, Garden/Park",Hydrabad
4,others,2.0,9756,2050.0,4,Furnished,,May be not,3,,,Hydrabad
3,others,1.45,7632,1900.0,2,Unfurnished,East,May be not,3,2,,Hydrabad
3,others,1.1,7097,1550.0,3,Semi-Furnished,,May be not,3,2,,Hydrabad
3,Yapral,2.8,9180,3050.0,7,Semi-Furnished,,May be not,4,,,Hydrabad
2,others,0.9,6839,1316.0,1,Furnished,,May be not,2,3,,Hydrabad
2,Pragathi Nagar,0.65,6075,1070.0,2,Semi-Furnished,,May be not,2,1,,Hydrabad
2,others,0.32,3232,990.0,1,Unfurnished,,May be not,2,,,Hydrabad
2,others,0.5,4762,1050.0,2,Unfurnished,,May be not,2,,,Hydrabad
4+,Tellapur,1.11,7929,1400.0,,,,May be not,,,,Hydrabad
2,others,0.65,,950.0,3,Furnished,,May be not,2,2,,Hydrabad
3,Nizampet,1.0,6452,1550.0,2,,,May be not,3,,,Hydrabad
3,others,1.1,6414,1715.0,3,Unfurnished,,May be not,3,2,,Hydrabad
3,others,1.4,8383,1670.0,7,Unfurnished,,May be not,3,,,Hydrabad
2,others,1.5,10949,1370.0,10+,Unfurnished,,May be not,2,,,Hydrabad
2,others,1.1,,1254.0,7,Furnished,,May be not,2,,,Hydrabad
4+,Tellapur,1.4,9302,1505.0,,,,May be not,,,,Hydrabad
3,others,1.03,6754,1525.0,3,Unfurnished,,May be not,3,,,Hydrabad
2,others,0.47000000000000003,3917,1200.0,5,Unfurnished,North - West,May be not,2,1,"Garden/Park, Main Road",Hydrabad
2,others,1.05,7000,1500.0,1,Semi-Furnished,,May be not,2,,,Hydrabad
3,others,0.59,4014,1470.0,1,Unfurnished,East,available,3,,Garden/Park,Hydrabad
2,Bachupally,0.5700000000000001,4957,1150.0,0,Unfurnished,,May be not,2,,,Hydrabad
4,others,2.3,9583,2400.0,3,Unfurnished,,May be not,4,,,Hydrabad
3,NH 9,0.9500000000000001,4922,1930.0,4,Furnished,,May be not,3,2,,Hydrabad
2,others,0.9,9278,970.0,3,Furnished,,May be not,2,,,Hydrabad
3,others,0.55,5000,1100.0,3,Unfurnished,,May be not,2,,,Hydrabad
3,Miyapur,0.55,3438,1600.0,1,Semi-Furnished,,May be not,3,,,Hydrabad
3,others,1.1,7863,1399.0,1,Semi-Furnished,,May be not,2,2,,Hydrabad
2,others,0.65,5652,1150.0,5,Furnished,,May be not,2,,,Hydrabad
3,others,2.2,9167,2400.0,5,Semi-Furnished,,May be not,3,,,Hydrabad
3,Kokapet,2.0,18182,1100.0,2,Unfurnished,,May be not,3,,,Hydrabad
2,Pragathi Nagar,0.58,4735,1225.0,1,Semi-Furnished,,May be not,2,,,Hydrabad
2,others,1.02,8000,1275.0,1,Furnished,,May be not,2,,,Hydrabad
3,others,2.1,11200,1875.0,2,Semi-Furnished,East,available,3,2,,Hydrabad
2,others,0.75,9375,800.0,2,Semi-Furnished,,May be not,2,,,Hydrabad
2,Chanda Nagar,0.34,4857,700.0,2,Unfurnished,East,May be not,2,1,Main Road,Hydrabad
3,others,1.0,7375,1356.0,10+,,,May be not,3,,,Hydrabad
2,Outer Ring Road,1.05,7647,1373.0,5,Unfurnished,,May be not,2,2,,Hydrabad
3,others,1.7,9444,1800.0,10+,Furnished,,May be not,3,1,,Hydrabad
2,others,0.33,4925,670.0,2,Unfurnished,,available,2,1,,Hydrabad
2,others,0.5,4405,1135.0,3,Unfurnished,,May be not,2,,,Hydrabad
3,others,1.65,6600,2500.0,1,Semi-Furnished,East,May be not,3,2,Main Road,Hydrabad
3,others,0.9500000000000001,4657,2040.0,4,Furnished,,May be not,3,,,Hydrabad
2,others,0.65,5856,1110.0,3,Furnished,,May be not,2,,,Hydrabad
3,others,1.1,7333,1500.0,2,Unfurnished,,May be not,3,,,Hydrabad
2,others,0.75,6383,1175.0,2,Furnished,North - East,May be not,2,1,Main Road,Hydrabad
3,others,1.05,6688,1570.0,1,Semi-Furnished,,May be not,3,2,,Hydrabad
3,Chanda Nagar,1.16,6304,1840.0,5,Unfurnished,,May be not,3,,,Hydrabad
2,others,0.45,6429,700.0,4,Unfurnished,North,May be not,2,1,,Hydrabad
2,Bachupally,0.45,4018,1120.0,0,Furnished,,May be not,2,1,,Hydrabad
3,Bachupally,0.897,4599,1950.0,0,Unfurnished,East,May be not,3,2,"Pool, Garden/Park, Main Road",Hydrabad
4,others,2.3,,2480.0,2,Furnished,,May be not,3,,,Hydrabad
2,others,0.75,7143,1050.0,1,Furnished,,May be not,2,,,Hydrabad
2,others,0.4,3922,1020.0,4,Unfurnished,,May be not,2,,,Hydrabad
3,Manikonda Jagir,1.58,7500,2119.0,2,Semi-Furnished,,May be not,3,,,Hydrabad
3,others,0.6900000000000001,,1000.0,1,Semi-Furnished,West,May be not,3,1,,Hydrabad
4+,others,4.25,6538,6500.0,1,Unfurnished,,May be not,3,,,Hydrabad
3,Yapral,1.5,6711,2235.0,6,Unfurnished,,May be not,3,1,,Hydrabad
3,NH 9,2.28,10000,2284.0,,Unfurnished,,available,4,1,,Hydrabad
