,bhk,price_sqft_price,Carpet_Area,SuperArea,Status,Floor,Transaction,Furnishing,facing,Society,Ownership,Car_Parking,Bathroom,Balcony,overlooking,Under_Construction
820,2 BHK Apartment for Sale in Ravindra Nagar Habsiguda Hyderabad,"55 Lac5,670 per sqft",970 sqft,NAN,Ready to Move,3 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
821,3 BHK Apartment for Sale in Manikonda Jagir Hyderabad,"1.32 Cr7,928 per sqft",1600 sqft,NAN,NAN,10 out of 43,Resale,Semi-Furnished,East,NAN,Freehold,NAN,3,2,"Garden/Park, Pool, Main Road",Poss. by May '25
822,3 BHK Apartment for Sale in SRI SAI MANSION Hyderabad,"1.50 Cr7,895 per sqft",1500 sqft,NAN,Ready to Move,2 out of 3,Resale,Unfurnished,East,NAN,Freehold,NAN,2,4,NAN,NAN
823,1 BHK Apartment for Sale in SRI VIJAY SAI TOERS Hyderabad,"22 Lac4,000 per sqft",400 sqft,NAN,Ready to Move,1 out of 3,Resale,Furnished,East,NAN,Freehold,NAN,1,2,NAN,NAN
824,"2 BHK Apartment for Sale in Kokapet, Outer Ring Road Hyderabad","1.50 Cr11,811 per sqft",NAN,1270 sqft,Ready to Move,12 out of 12,Resale,Unfurnished,West,NAN,Freehold,NAN,2,3,"Garden/Park, Pool, Main Road",NAN
825,3 BHK Apartment for Sale in SIRI DREAM HOMES Ngaole Hyderabad,"1.25 Cr5,435 per sqft",2300 sqft,NAN,Ready to Move,2 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,3,1,NAN,NAN
826,"Apartment for Sale in Uppal, NH 2 2 Hyderabad","4.20 Cr17,032 per sqft",880 sqft,NAN,NAN,NAN,Resale,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
827,2 BHK Apartment for Sale in Kalyanpuri Hyderabad,70 Lac,1240 sqft,NAN,Ready to Move,2 out of 3,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
828,2 BHK Apartment for Sale in Nizampet Hyderabad,"43 Lac4,019 per sqft",1000 sqft,NAN,Ready to Move,3 out of 5,New Property,Furnished,North - West,NAN,Freehold,NAN,2,2,"Garden/Park, Main Road",NAN
829,4 BHK Apartment for Sale in Nacharam Hyderabad,"1.30 Cr7,514 per sqft",NAN,1730 sqft,Ready to Move,14 out of 14,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
830,"2 BHK Apartment for Sale in Ghatkesar, NH 2 2 Hyderabad","55 Lac5,131 per sqft",NAN,1072 sqft,Ready to Move,5 out of 8,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
831,"2 BHK Apartment for Sale in Boduppal, NH 2 2 Hyderabad",70 Lac,1150 sqft,NAN,Ready to Move,1 out of 5,Resale,Semi-Furnished,West,NAN,NAN,NAN,2,1,NAN,NAN
832,"6 BHK Apartment for Sale in Green hills colony,road no 3,kothapet Hyderabad","4 Cr7,784 per sqft",6000 sqft,NAN,Ready to Move,4 out of 5,Resale,Furnished,East,NAN,Freehold,NAN,5,2,Main Road,NAN
833,2 BHK Apartment for Sale in Venkatadri heights Hyderabad,"51 Lac4,857 per sqft",1041 sqft,NAN,Ready to Move,4 out of 5,Resale,Furnished,North - West,NAN,Freehold,NAN,2,2,"Garden/Park, Pool",NAN
834,3 BHK Apartment for Sale in Kondapur Hyderabad,"3.93 Cr9,500 per sqft",3700 sqft,NAN,Ready to Move,12 out of 12,Resale,Semi-Furnished,East,NAN,Freehold,3 Covered,3,1,"Garden/Park, Main Road",NAN
835,3 BHK Apartment for Sale in Aurum Hyderabad,"1.06 Cr6,401 per sqft",1220 sqft,NAN,NAN,8 out of 15,Resale,Unfurnished,West,NAN,Freehold,1 Covered,3,1,Garden/Park,Poss. by Jul '25
836,2 BHK Apartment for Sale in Skyline Homes Hyderabad,"1 Cr8,333 per sqft",900 sqft,NAN,NAN,Ground out of 8,Resale,Unfurnished,East,NAN,Freehold,NAN,2,2,"Pool, Garden/Park, Main Road",Poss. by Jan '25
837,2 BHK Apartment for Sale in Karmanghat Road Hyderabad,"58 Lac5,426 per sqft",855 sqft,NAN,Ready to Move,2 out of 4,New Property,Unfurnished,North - East,NAN,Freehold,NAN,2,2,Main Road,NAN
838,"3 BHK Apartment for Sale in Pragathi Nagar, Kukatpally Hyderabad","95 Lac5,523 per sqft",NAN,1720 sqft,Ready to Move,2 out of 3,Resale,Unfurnished,West,NAN,Freehold,NAN,3,2,Garden/Park,NAN
839,3 BHK Apartment for Sale in MY FORTUNE PRIDE Hyderabad,"2.30 Cr10,773 per sqft",NAN,2135 sqft,Ready to Move,3 out of 7,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
840,8 BHK Builder Floor for Sale in Hayathnagar Khalsa Hyderabad,"1.45 Cr3,452 per sqft",NAN,4200 sqft,Ready to Move,3 out of 3,Resale,Unfurnished,NAN,NAN,NAN,NAN,8,NAN,NAN,NAN
841,2 BHK Apartment for Sale in SRI PALOUMI ARCADE APRTMENTS Hyderabad,81 Lac,1100 sqft,NAN,Ready to Move,4 out of 4,Resale,Furnished,East,NAN,Freehold,NAN,2,2,NAN,NAN
842,3 BHK Penthouse for Sale in Brundavan Colony Hyderabad,"70 Lac3,500 per sqft",1300 sqft,NAN,Ready to Move,6 out of 6,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,3,Main Road,NAN
843,2 BHK Apartment for Sale in Medipally Hyderabad,"50 Lac4,630 per sqft",900 sqft,NAN,Ready to Move,1 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
844,2 BHK Apartment for Sale in Yapral Hyderabad,"73 Lac6,083 per sqft",NAN,1200 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,1,Garden/Park,NAN
845,2 BHK Apartment for Sale in Phase 2 PS Rao Nagar Hyderabad,"55 Lac5,314 per sqft",1038 sqft,NAN,Ready to Move,1 out of 4,New Property,Unfurnished,East,NAN,Freehold,NAN,2,1,NAN,NAN
846,"6 BHK Apartment for Sale in Kollur, Outer Ring Road Hyderabad","4.50 Cr4,186 per sqft",7525 sqft,NAN,NAN,21 out of 28,New Property,Semi-Furnished,NAN,NAN,NAN,NAN,5,10,NAN,Poss. by Dec '26
847,2 BHK Apartment for Sale in Manneguda Hyderabad,61 Lac,1078 sqft,NAN,Ready to Move,2 out of 4,Resale,Furnished,NAN,NAN,NAN,NAN,2,2,NAN,NAN
848,3 BHK Apartment for Sale in Kapra Hyderabad,"72 Lac4,675 per sqft",NAN,1540 sqft,Ready to Move,5 out of 30,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,2,NAN,NAN
849,2 BHK Apartment for Sale in Dilsukhnagar Hyderabad,"60 Lac5,217 per sqft",NAN,1150 sqft,Ready to Move,2 out of 4,New Property,Unfurnished,West,NAN,Freehold,NAN,2,2,Main Road,NAN
850,2 BHK Apartment for Sale in Phase 9 KPHB Hyderabad,"1.26 Cr9,984 per sqft",1100 sqft,NAN,Ready to Move,2 out of 15,Resale,Semi-Furnished,West,NAN,Freehold,NAN,2,1,"Garden/Park, Pool, Main Road",NAN
851,"2 BHK Penthouse for Sale in Isnapur, Outer Ring Road Hyderabad",31 Lac,1100 sqft,NAN,Ready to Move,5 out of 5,Resale,Unfurnished,East,NAN,NAN,NAN,2,1,"Garden/Park, Main Road",NAN
852,3 BHK Apartment for Sale in Hyderabad,"1.05 Cr5,526 per sqft",1600 sqft,NAN,NAN,2 out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,3,3,"Garden/Park, Main Road",Poss. by Nov '24
853,"3 BHK Builder Floor for Sale in Chaitanyapuri, Kothapet Hyderabad","1.10 Cr8,980 per sqft",NAN,1225 sqft,Ready to Move,1 out of 3,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
854,"2 BHK Apartment for Sale in Hari Hara Puram, B N Reddy Nagar Hyderabad","70 Lac5,185 per sqft",NAN,1350 sqft,Ready to Move,1 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,2,NAN,Main Road,NAN
855,2 BHK Apartment for Sale in Gurram Guda Hyderabad,"45 Lac4,286 per sqft",840 sqft,NAN,NAN,1 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,2,2,"Garden/Park, Main Road",Poss. by Mar '25
856,3 BHK Apartment for Sale in Kondapur Hyderabad,"1.60 Cr7,882 per sqft",NAN,2030 sqft,NAN,3 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
857,3 BHK Builder Floor for Sale in Manikonda Jagir Hyderabad,"62 Lac9,538 per sqft",NAN,650 sqft,Ready to Move,2 out of 5,Resale,Unfurnished,East,NAN,NAN,1 Covered,2,NAN,NAN,NAN
858,"3 BHK Apartment for Sale in Yousufguda, NH 9 Hyderabad","1.10 Cr7,261 per sqft",NAN,1515 sqft,Ready to Move,1 out of 4,Resale,Semi-Furnished,NAN,NAN,Freehold,NAN,3,1,Main Road,NAN
859,4 BHK Apartment for Sale in Hyderabad,"85 Lac2,760 per sqft",1335 sqft,NAN,NAN,39 out of 39,Resale,Unfurnished,West,NAN,Co-operative Society,NAN,3,3,"Garden/Park, Pool, Main Road",Poss. by Sep '28
860,3 BHK Apartment for Sale in Kamala Nagar Vanasthalipuram Hyderabad,"1 Cr7,042 per sqft",NAN,1420 sqft,Ready to Move,3 out of 4,Resale,Semi-Furnished,West,NAN,Freehold,NAN,3,1,Main Road,NAN
861,3 BHK Apartment for Sale in Nalagandla Hyderabad,"1.51 Cr10,033 per sqft",991 sqft,NAN,Ready to Move,21 out of 24,Resale,Unfurnished,West,NAN,Freehold,NAN,2,1,Pool,NAN
862,"2 BHK Apartment for Sale in Financial District, Nanakram Guda Hyderabad","1.12 Cr8,589 per sqft",NAN,1304 sqft,NAN,7 out of 11,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,"Garden/Park, Pool",Poss. by Aug '24
863,2 BHK Apartment for Sale in Srinivasa plaza Hyderabad,"35 Lac3,302 per sqft",1000 sqft,NAN,Ready to Move,3 out of 4,Resale,Unfurnished,East,NAN,NAN,NAN,2,2,NAN,NAN
864,> 10 BHK Apartment for Sale in Bowenpally Hyderabad,"5.60 Cr6,222 per sqft",7200 sqft,NAN,Ready to Move,3 out of 3,Resale,Semi-Furnished,South - East,NAN,Freehold,5 Covered,> 10,4,Main Road,NAN
865,2 BHK Builder Floor for Sale in Patancheruvu Hyderabad,"60 Lac6,000 per sqft",NAN,1000 sqft,Ready to Move,2 out of 6,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
866,2 BHK Apartment for Sale in Sri Nagar Colony Hyderabad,75 Lac,NAN,NAN,Ready to Move,2 out of 4,Resale,Semi-Furnished,South,NAN,NAN,1 Covered,2,1,NAN,NAN
867,3 BHK Builder Floor for Sale in Manikonda Jagir Hyderabad,"1.10 Cr5,500 per sqft",NAN,2000 sqft,Ready to Move,3 out of 4,Resale,Furnished,North - East,NAN,Freehold,301 Covered,3,NAN,"Garden/Park, Main Road",NAN
868,2 BHK Builder Floor for Sale in Mancherial Hyderabad,"65 Lac4,333 per sqft",NAN,1500 sqft,Ready to Move,1 out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
869,2 BHK Builder Floor for Sale in Dilsukhnagar Hyderabad,"1.25 Cr7,812 per sqft",1280 sqft,NAN,Ready to Move,5 out of 5,Resale,Furnished,East,NAN,NAN,NAN,3,NAN,Main Road,NAN
870,2 BHK Apartment for Sale in Kothapet Hyderabad,"75 Lac7,143 per sqft",NAN,1050 sqft,Ready to Move,1 out of 6,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
871,2 BHK Apartment for Sale in sagar society  Srinagarcolony Hyderabad,"85 Lac6,459 per sqft",1154 sqft,NAN,Ready to Move,1 out of 2,Resale,Semi-Furnished,South,NAN,Freehold,NAN,2,3,"Garden/Park, Main Road",NAN
872,2 BHK Builder Floor for Sale in Moula Ali Hyderabad,"28 Lac3,867 per sqft",NAN,724 sqft,Ready to Move,2 out of 3,Resale,Unfurnished,East,NAN,NAN,NAN,2,NAN,NAN,NAN
873,2 BHK Apartment for Sale in Peeramcheru Hyderabad,"1.30 Cr9,240 per sqft",1000 sqft,NAN,Ready to Move,18 out of 19,Resale,Furnished,West,NAN,Freehold,NAN,2,2,Garden/Park,NAN
874,2 BHK Apartment for Sale in Meerpet Hyderabad,"65 Lac5,324 per sqft",1221 sqft,NAN,Ready to Move,1 out of 6,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,"Pool, Garden/Park, Main Road",NAN
875,2 BHK Apartment for Sale in New Malakpet Hyderabad,"62 Lac5,000 per sqft",990 sqft,NAN,Ready to Move,3 out of 6,Resale,Unfurnished,West,NAN,Freehold,NAN,2,NAN,Garden/Park,NAN
876,2 BHK Apartment for Sale in Phase 1 KPHB Hyderabad,"59 Lac6,556 per sqft",NAN,900 sqft,Ready to Move,1 out of 6,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
877,"3 BHK Apartment for Sale in Pocharam, NH 2 2 Hyderabad","87 Lac5,241 per sqft",NAN,1660 sqft,Ready to Move,5 out of 6,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
878,3 BHK Builder Floor for Sale in Mehdipatnam Hyderabad,"72 Lac5,760 per sqft",NAN,1250 sqft,Ready to Move,4 out of 6,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
879,2 BHK Apartment for Sale in Nacharam Hyderabad,"75 Lac6,356 per sqft",NAN,1180 sqft,Ready to Move,6 out of 12,Resale,Unfurnished,West,NAN,NAN,NAN,2,1,NAN,NAN
880,3 BHK Apartment for Sale in Shaikpet Hyderabad,"1.70 Cr8,095 per sqft",NAN,2100 sqft,Ready to Move,21 out of 31,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
881,3 BHK Apartment for Sale in Hyderabad,"85 Lac6,800 per sqft",NAN,1250 sqft,Ready to Move,1 out of 6,Resale,Unfurnished,East,NAN,Freehold,NAN,2,1,Main Road,NAN
882,"2 BHK Builder Floor for Sale in Hayat Nagar, Rajendra Nagar, Outer Ring Road Hyderabad","50 Lac4,464 per sqft",NAN,1120 sqft,Ready to Move,3 out of 5,Resale,Unfurnished,East,NAN,NAN,NAN,2,NAN,NAN,NAN
883,"3 BHK Builder Floor for Sale in LB Nagar, NH 9 Hyderabad","1.60 Cr10,159 per sqft",NAN,1575 sqft,Ready to Move,2 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
884,"2 BHK Apartment for Sale in Mallampet, Outer Ring Road Hyderabad","45 Lac4,091 per sqft",NAN,1100 sqft,Ready to Move,3 out of 5,Resale,Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
885,2 BHK Apartment for Sale in AS Rao Nagar Hyderabad,"65 Lac7,222 per sqft",NAN,900 sqft,Ready to Move,4 out of 4,Resale,Unfurnished,East,NAN,Freehold,1 Covered,2,1,NAN,NAN
886,2 BHK Apartment for Sale in Gandhi Nagar Kavadiguda Hyderabad,75 Lac,900 sqft,NAN,Ready to Move,1 out of 4,Resale,Unfurnished,North,NAN,Freehold,1 Covered,2,2,NAN,NAN
887,2 BHK Apartment for Sale in Meerpet Hyderabad,"60 Lac5,455 per sqft",1100 sqft,NAN,Ready to Move,3 out of 3,Resale,Furnished,East,NAN,Freehold,1 Open,2,1,Garden/Park,NAN
888,"2 BHK Apartment for Sale in Sai Sri Nivas Residency, Dr A.S. Rao Nagar Hyderabad","75 Lac6,818 per sqft",1000 sqft,NAN,Ready to Move,4 out of 5,Resale,Unfurnished,North,NAN,Freehold,NAN,2,1,Main Road,NAN
889,2 BHK Apartment for Sale in Bahadurpally Hyderabad,"70 Lac6,542 per sqft",NAN,1070 sqft,NAN,7 out of 8,Resale,Semi-Furnished,North,NAN,Freehold,NAN,2,1,"Pool, Garden/Park, Main Road",Poss. by Jan '26
890,3 BHK Apartment for Sale in Kondapur Hyderabad,"1.76 Cr10,583 per sqft",1250 sqft,NAN,NAN,14 out of 33,New Property,Unfurnished,West,NAN,Freehold,2 Covered,3,1,"Garden/Park, Main Road",Poss. by Aug '24
891,"3 BHK Apartment for Sale in Kollur, Outer Ring Road Hyderabad","1.40 Cr5,773 per sqft",1700 sqft,NAN,NAN,7 out of 12,Resale,Unfurnished,West,NAN,Freehold,2 Covered,3,3,"Garden/Park, Pool, Main Road",Poss. by Dec '24
892,3 BHK Apartment for Sale in Nanakaramguda Hyderabad,"3.30 Cr11,458 per sqft",2880 sqft,NAN,NAN,19 out of 45,New Property,Unfurnished,West,NAN,Freehold,2 Covered,3,1,Main Road,Poss. by Jul '25
893,3 BHK Apartment for Sale in Police Colony Kondapur Hyderabad,"1.70 Cr7,391 per sqft",1700 sqft,NAN,Ready to Move,2 out of 5,Resale,Unfurnished,East,NAN,Freehold,1 Covered,3,1,NAN,NAN
894,"2 BHK Apartment for Sale in Pragathi Nagar, Kukatpally Hyderabad","58 Lac5,631 per sqft",NAN,1030 sqft,Ready to Move,3 out of 3,Resale,Semi-Furnished,East,NAN,Freehold,NAN,2,2,NAN,NAN
895,"3 BHK Apartment for Sale in Banjara Hills, NH 9 Hyderabad","2.65 Cr11,134 per sqft",2000 sqft,NAN,Ready to Move,Ground out of 3,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
896,3 BHK Apartment for Sale in Puppalguda Hyderabad,"1.80 Cr8,571 per sqft",NAN,2100 sqft,Ready to Move,7 out of 14,New Property,Unfurnished,East,NAN,Freehold,NAN,3,1,NAN,NAN
897,3 BHK Apartment for Sale in Kompally Hyderabad,"1.60 Cr8,791 per sqft",1224 sqft,NAN,Ready to Move,6 out of 9,New Property,Furnished,East,NAN,Freehold,NAN,3,2,Garden/Park,NAN
898,3 BHK Apartment for Sale in Chandanagar Hyderabad,"1.55 Cr9,118 per sqft",1135 sqft,NAN,Ready to Move,1 out of 14,New Property,Furnished,West,NAN,Freehold,NAN,3,1,Garden/Park,NAN
899,3 BHK Apartment for Sale in Mokila Hyderabad,"1.25 Cr8,013 per sqft",NAN,1560 sqft,Ready to Move,Ground out of 5,Resale,Semi-Furnished,NAN,NAN,Freehold,NAN,3,2,"Pool, Garden/Park, Main Road",NAN
900,"3 BHK Apartment for Sale in Shilpa Valley, Serilingampally Hyderabad","1.45 Cr9,477 per sqft",1250 sqft,NAN,Ready to Move,2 out of 5,New Property,Furnished,East,NAN,Freehold,NAN,3,2,Main Road,NAN
901,2 BHK Apartment for Sale in Cherukuri Chandini Vihar Apartments Hyderabad,"52 Lac4,618 per sqft",NAN,1126 sqft,Ready to Move,2 out of 4,Resale,Unfurnished,North,NAN,Freehold,"1 Covered,",2,3,NAN,NAN
902,3 BHK Builder Floor for Sale in Tad Bun Hyderabad,"70 Lac5,833 per sqft",840 sqft,NAN,Ready to Move,3 out of 5,Resale,Unfurnished,North - West,NAN,Freehold,NAN,2,2,Garden/Park,NAN
903,2 BHK Apartment for Sale in indian airlines colony Hyderabad,"1.50 Cr10,000 per sqft",1500 sqft,NAN,Ready to Move,2 out of 2,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
904,2 BHK Apartment for Sale in Kowkoor Hyderabad,"70 Lac5,600 per sqft",1000 sqft,NAN,Ready to Move,2 out of 5,Resale,Semi-Furnished,North - East,NAN,Freehold,1 Covered,2,1,Main Road,NAN
905,3 BHK Apartment for Sale in Hyderabad,"1.20 Cr7,692 per sqft",1700 sqft,NAN,NAN,2 out of 4,New Property,Unfurnished,East,NAN,Freehold,NAN,3,2,NAN,Poss. by Sep '24
906,6 BHK Apartment for Sale in moons Hyderabad,"9 Cr25,714 per sqft",2000 sqft,NAN,NAN,10 out of 40,Resale,Unfurnished,East,NAN,NAN,NAN,6,6,"Garden/Park, Pool, Main Road",Poss. by Dec '26
907,3 BHK Apartment for Sale in Banjara petals Hyderabad,"1.50 Cr8,824 per sqft",1866 sqft,NAN,Ready to Move,3 out of 3,Resale,Unfurnished,NAN,NAN,NAN,NAN,2,1,NAN,NAN
908,2 BHK Apartment for Sale in Beeramguda Main Road Hyderabad,"67.5 Lac5,233 per sqft",1290 sqft,NAN,Ready to Move,2 out of 5,New Property,Unfurnished,East,NAN,Freehold,NAN,2,2,Main Road,NAN
909,3 BHK Apartment for Sale in Trillium lavender Hyderabad,"1.20 Cr9,677 per sqft",NAN,1240 sqft,Ready to Move,5 out of 5,Resale,Unfurnished,West,NAN,Freehold,NAN,4,2,Main Road,NAN
910,"3 BHK Apartment for Sale in Kokapet, Outer Ring Road Hyderabad","2.30 Cr10,351 per sqft",1988 sqft,NAN,NAN,10 out of 44,Resale,Unfurnished,East,NAN,Freehold,"2 Covered,",2,1,"Garden/Park, Pool",Poss. by Jun '26
911,"2 BHK Apartment for Sale in Maruthi Residency, Road no.15, Himayathagar Hyderabad","80 Lac7,619 per sqft",NAN,1050 sqft,Ready to Move,5 out of 6,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,NAN,NAN,NAN
912,3 BHK Apartment for Sale in RK Layout Hyderabad,"85 Lac6,800 per sqft",1500 sqft,NAN,Ready to Move,1 out of 4,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,3,2,"Garden/Park, Main Road",NAN
913,2 BHK Apartment for Sale in Arfath tower Bandlaguda Hyderabad,"2.60 Cr27,368 per sqft",950 sqft,NAN,Ready to Move,1 out of 5,Resale,Semi-Furnished,NAN,NAN,Freehold,NAN,2,1,NAN,NAN
914,"3 BHK Apartment for Sale in Sri Sai Balaji Homes , Kompally Hyderabad","95 Lac5,343 per sqft",NAN,1778 sqft,Ready to Move,4 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,NAN,NAN,NAN
915,Apartment for Sale in Srinivasa Gayatri Nagar Hyderabad,"85 Lac7,234 per sqft",1175 sqft,NAN,NAN,NAN,Resale,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
916,Apartment for Sale in Shaikpet Hyderabad,"1.50 Cr9,375 per sqft",NAN,1600 sqft,NAN,NAN,Resale,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
917,3 BHK Apartment for Sale in Jaya bheri Park Hyderabad,"96 Lac5,393 per sqft",NAN,1780 sqft,Ready to Move,4 out of 5,Resale,Unfurnished,West,NAN,Freehold,NAN,3,3,Main Road,NAN
918,"3 BHK Apartment for Sale in Mansoorabad, NH 9 Hyderabad",70 Lac,1360 sqft,NAN,Ready to Move,4 out of 4,Resale,Unfurnished,East,NAN,Freehold,NAN,2,2,Main Road,NAN
919,3 BHK Apartment for Sale in Old Bowenpally Hyderabad,"98 Lac6,469 per sqft",470 sqft,NAN,Ready to Move,3 out of 5,Resale,Semi-Furnished,NAN,NAN,NAN,NAN,2,3,NAN,NAN
920,4 BHK Apartment for Sale in jubilee elite Hyderabad,"4 Cr12,739 per sqft",3400 sqft,NAN,Ready to Move,1 out of 5,Resale,Unfurnished,North - East,NAN,Freehold,NAN,4,3,Main Road,NAN
921,3 BHK Apartment for Sale in gayathri towers Hyderabad,"1 Cr7,018 per sqft",1300 sqft,NAN,Ready to Move,1 out of 5,Resale,Furnished,East,NAN,Freehold,NAN,2,1,NAN,NAN
922,"5 BHK Apartment for Sale in Peerzadiguda, NH 2 2 Hyderabad","1.10 Cr7,333 per sqft",1300 sqft,NAN,Ready to Move,Ground out of 2,Resale,Unfurnished,North - East,NAN,Freehold,NAN,6,1,Main Road,NAN
923,2 BHK Builder Floor for Sale in Nagaram Hyderabad,"1.25 Cr3,472 per sqft",3000 sqft,NAN,Ready to Move,2 out of 2,Resale,Unfurnished,East,NAN,NAN,NAN,2,2,NAN,NAN
924,2 BHK Apartment for Sale in Langar Houz Hyderabad,"52 Lac5,200 per sqft",1000 sqft,NAN,Ready to Move,4 out of 5,Resale,Unfurnished,North,NAN,Freehold,NAN,2,2,Main Road,NAN
925,3 BHK Apartment for Sale in MARINA SKIES Hyderabad,2.22 Cr,2220 sqft,NAN,Ready to Move,26 out of 31,Resale,Unfurnished,West,NAN,Freehold,NAN,4,2,"Garden/Park, Pool",NAN
926,3 BHK Apartment for Sale in Surya enclave alwal hills road number 12 Hyderabad,"1.10 Cr6,077 per sqft",1750 sqft,NAN,Ready to Move,4 out of 5,Resale,Unfurnished,West,NAN,Freehold,NAN,3,2,NAN,NAN
927,3 BHK Apartment for Sale in sunrise developers and builders Hyderabad,84.7 Lac,1380 sqft,NAN,Ready to Move,1 out of 5,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,1,NAN,NAN
928,3 BHK Apartment for Sale in Himayatnagar Hyderabad,"3.50 Cr14,000 per sqft",2500 sqft,NAN,Ready to Move,3 out of 4,Resale,Semi-Furnished,North,NAN,Freehold,NAN,2,1,Main Road,NAN
929,3 BHK Apartment for Sale in Madhapur Hyderabad,"5 Cr19,268 per sqft",2400 sqft,NAN,Ready to Move,Ground out of 17,Resale,Furnished,South - East,NAN,Freehold,NAN,3,2,"Garden/Park, Main Road",NAN
930,"3 BHK Apartment for Sale in VKS Residency, Kompally Main Road Hyderabad","75.8 Lac5,000 per sqft",NAN,1515 sqft,Ready to Move,NAN,Resale,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN
931,2 BHK Apartment for Sale in Sri Ram Nagar Yousufguda Hyderabad,"80 Lac8,000 per sqft",35 sqyrd,NAN,Ready to Move,2 out of 5,Resale,Furnished,NAN,NAN,Power Of Attorney,NAN,2,2,NAN,NAN
932,2 BHK Apartment for Sale in Hyderabad,"60 Lac5,854 per sqft",1025 sqft,NAN,Ready to Move,2 out of 5,Resale,Unfurnished,East,NAN,Freehold,NAN,2,2,Garden/Park,NAN
933,"3 BHK Apartment for Sale in Boduppal, NH 2 2 Hyderabad","1 Cr6,667 per sqft",1300 sqft,NAN,Ready to Move,2 out of 5,Resale,Unfurnished,East,NAN,Freehold,1 Covered,3,2,Main Road,NAN
934,3 BHK Apartment for Sale in Moti Nagar Erragadda Hyderabad,"1.89 Cr10,541 per sqft",NAN,1793 sqft,Ready to Move,12 out of 15,Resale,Unfurnished,West,NAN,Freehold,NAN,3,1,Garden/Park,NAN
935,2 BHK Apartment for Sale in Gajularamaram Road Hyderabad,"59 Lac6,051 per sqft",NAN,975 sqft,Ready to Move,3 out of 4,Resale,Furnished,West,NAN,Freehold,1 Covered,2,NAN,Main Road,NAN
936,2 BHK Apartment for Sale in Bagh Amberpet Hyderabad,"70 Lac6,536 per sqft",NAN,1071 sqft,Ready to Move,5 out of 5,Resale,Semi-Furnished,East,NAN,Freehold,1 Covered,2,1,NAN,NAN
937,3 BHK Apartment for Sale in Dilsukhnagar Hyderabad,98 Lac,1825 sqft,NAN,Ready to Move,4 out of 5,Resale,Unfurnished,North - West,NAN,Freehold,NAN,3,4,NAN,NAN
938,2 BHK Apartment for Sale in Appa Junction Area Hyderabad,"1.50 Cr10,714 per sqft",NAN,1400 sqft,Ready to Move,19 out of 19,Resale,Furnished,North - East,NAN,Freehold,NAN,2,2,NAN,NAN
939,"3 BHK Apartment for Sale in AGRL Colony, Hastinapuram Hyderabad",1.35 Cr,2690 sqft,NAN,Ready to Move,2 out of 4,Resale,Unfurnished,NAN,NAN,NAN,NAN,3,2,NAN,NAN
